"time (UTC)","temperature","qc_temperature","ph","qc_ph"
"2025-06-05 17:31:20.000","10.812652587890625","0","-9999.0","1"
"2025-06-05 17:46:20.000","10.947021484375","0","-9999.0","1"
"2025-06-05 18:01:20.000","10.835052490234375","0","-9999.0","1"
"2025-06-05 18:16:20.000","11.02545166015625","0","-9999.0","1"
"2025-06-05 18:31:20.000","-9999.0","1","-9999.0","1"
"2025-06-05 19:46:20.000","11.4124755859375","0","-9999.0","1"
"2025-06-05 20:01:20.000","11.4405517578125","0","-9999.0","1"
"2025-06-05 20:16:20.000","11.4630126953125","0","-9999.0","1"
"2025-06-05 20:31:20.000","13.7879638671875","0","-9999.0","1"
"2025-06-05 20:46:20.000","13.270050048828125","0","-9999.0","1"
"2025-06-05 21:01:20.000","13.32684326171875","0","-9999.0","1"
"2025-06-05 21:16:20.000","125.958740234375","12","-9999.0","1"
"2025-06-05 22:46:20.000","14.285064697265625","8","-9999.0","1"
"2025-06-05 23:01:20.000","14.388153076171875","0","-9999.0","1"
"2025-06-05 23:16:20.000","13.816497802734375","0","-9999.0","1"
"2025-06-05 23:31:20.000","14.491302490234375","0","-9999.0","1"
"2025-06-05 23:46:20.000","15.667083740234375","0","-9999.0","1"
"2025-06-06 00:01:20.000","14.6405029296875","0","-9999.0","1"
"2025-06-06 00:16:20.000","14.720916748046875","0","-9999.0","1"
"2025-06-06 00:31:20.000","14.365234375","0","-9999.0","1"
"2025-06-06 00:46:20.000","14.079132080078125","0","-9999.0","1"
"2025-06-06 01:01:20.000","14.519989013671875","0","-9999.0","1"
"2025-06-06 01:16:20.000","14.124847412109375","0","-9999.0","1"
"2025-06-06 01:31:20.000","13.725250244140625","0","-9999.0","1"
"2025-06-06 01:46:20.000","13.63409423828125","0","-9999.0","1"
"2025-06-06 02:01:20.000","13.816497802734375","0","-9999.0","1"
"2025-06-06 02:16:20.000","13.23028564453125","0","-9999.0","1"
"2025-06-06 02:31:20.000","12.91827392578125","0","-9999.0","1"
"2025-06-06 02:46:20.000","12.68609619140625","0","-9999.0","1"
"2025-06-06 03:01:20.000","12.301849365234375","0","-9999.0","1"
"2025-06-06 03:16:20.000","12.256683349609375","0","-9999.0","1"
"2025-06-06 03:31:20.000","12.0255126953125","0","-9999.0","1"
"2025-06-06 03:46:20.000","-9999.0","1","-9999.0","1"
"2025-06-06 05:01:20.000","11.935394287109375","0","-9999.0","1"
"2025-06-06 05:16:20.000","12.014251708984375","0","-9999.0","1"
"2025-06-06 05:31:20.000","12.1495361328125","0","-9999.0","1"
"2025-06-06 05:46:20.000","12.031158447265625","0","-9999.0","1"
"2025-06-06 06:01:20.000","11.997344970703125","0","-9999.0","1"
"2025-06-06 06:16:20.000","11.87347412109375","0","-9999.0","1"
"2025-06-06 06:31:20.000","-9999.0","1","-9999.0","1"
"2025-06-06 08:16:20.000","11.862213134765625","0","-9999.0","1"
"2025-06-06 08:31:20.000","11.862213134765625","0","-9999.0","1"
"2025-06-06 08:46:20.000","11.845306396484375","0","-9999.0","1"
"2025-06-06 09:01:20.000","11.912872314453125","0","-9999.0","1"
"2025-06-06 09:16:20.000","11.92413330078125","0","-9999.0","1"
"2025-06-06 09:31:20.000","11.82281494140625","0","-9999.0","1"
"2025-06-06 09:46:20.000","-9999.0","1","-9999.0","1"
"2025-06-06 11:16:20.000","11.682159423828125","0","-9999.0","1"
"2025-06-06 11:31:20.000","11.744049072265625","0","-9999.0","1"
"2025-06-06 11:46:20.000","11.749664306640625","0","-9999.0","1"
"2025-06-06 12:01:20.000","12.172088623046875","0","-9999.0","1"
"2025-06-06 12:16:20.000","12.234130859375","0","-9999.0","1"
"2025-06-06 12:31:20.000","38.55560302734375","12","-9999.0","1"
"2025-06-06 14:01:20.000","12.65216064453125","8","-9999.0","1"
"2025-06-06 14:16:20.000","12.867279052734375","0","-9999.0","1"
"2025-06-06 14:31:20.000","12.787994384765625","0","-9999.0","1"
"2025-06-06 14:46:20.000","12.708740234375","0","-9999.0","1"
"2025-06-06 15:01:20.000","12.663482666015625","0","-9999.0","1"
"2025-06-06 15:16:20.000","12.60125732421875","0","-9999.0","1"
"2025-06-06 15:31:20.000","-9999.0","1","-9999.0","1"
"2025-06-06 17:16:20.000","11.60345458984375","0","7.94365930557251","0"
"2025-06-06 17:31:20.000","11.59783935546875","0","7.950567722320557","0"
"2025-06-06 17:46:20.000","11.57537841796875","0","7.917869567871094","0"
"2025-06-06 18:01:20.000","11.4349365234375","0","7.923129558563232","0"
"2025-06-06 18:16:20.000","11.4124755859375","0","7.9952778816223145","0"
"2025-06-06 18:31:20.000","11.5023193359375","0","7.957671642303467","0"
"2025-06-06 18:46:20.000","-9999.0","1","-9999.0","1"
"2025-06-06 19:46:20.000","11.997344970703125","0","7.945574760437012","0"
"2025-06-06 20:01:20.000","11.986083984375","0","8.044957160949707","0"
"2025-06-06 20:16:20.000","11.997344970703125","0","7.93425989151001","0"
"2025-06-06 20:31:20.000","11.991729736328125","0","8.016441345214844","0"
"2025-06-06 20:46:20.000","11.997344970703125","0","7.9721574783325195","0"
"2025-06-06 21:01:20.000","12.07623291015625","0","7.917665481567383","0"
"2025-06-06 21:16:20.000","12.132598876953125","0","7.972586631774902","0"
"2025-06-06 21:31:20.000","12.1495361328125","0","7.957502841949463","0"
"2025-06-06 21:46:20.000","12.11004638671875","0","7.991276264190674","0"
"2025-06-06 22:01:20.000","12.855926513671875","0","8.006251335144043","0"
"2025-06-06 22:16:20.000","12.335723876953125","0","7.971471786499023","0"
"2025-06-06 22:31:20.000","12.493865966796875","0","7.960107803344727","0"
"2025-06-06 22:46:20.000","12.561676025390625","0","7.968188285827637","0"
"2025-06-06 23:01:20.000","12.56732177734375","0","8.010891914367676","0"
"2025-06-06 23:16:20.000","12.5390625","0","8.038202285766602","0"
"2025-06-06 23:31:20.000","-9999.0","1","-9999.0","1"
"2025-06-07 00:01:23.000","12.8446044921875","0","8.007094383239746","0"
"2025-06-07 00:16:23.000","12.703094482421875","0","7.971662998199463","0"
"2025-06-07 00:31:23.000","12.8162841796875","0","8.016950607299805","0"
"2025-06-07 00:46:23.000","12.861602783203125","0","8.019242286682129","0"
"2025-06-07 01:01:23.000","12.94091796875","0","7.996589183807373","0"
"2025-06-07 01:16:23.000","12.85028076171875","0","7.976187705993652","0"
"2025-06-07 01:31:23.000","12.77099609375","0","8.021203994750977","0"
"2025-06-07 01:46:23.000","13.05999755859375","0","8.060734748840332","0"
"2025-06-07 02:01:23.000","13.167816162109375","0","8.197096824645996","0"
"2025-06-07 02:16:23.000","13.162139892578125","0","8.161572456359863","0"
"2025-06-07 02:31:23.000","13.54296875","0","8.111409187316895","0"
"2025-06-07 02:46:23.000","13.68536376953125","0","8.162605285644531","0"
"2025-06-07 03:01:23.000","13.79937744140625","0","8.155906677246094","0"
"2025-06-07 03:16:23.000","13.145111083984375","0","8.094706535339355","0"
"2025-06-07 03:31:23.000","12.94659423828125","0","8.145743370056152","0"
"2025-06-07 03:46:23.000","-9999.0","1","-9999.0","1"
"2025-06-07 05:01:23.000","12.00860595703125","0","8.058377265930176","0"
"2025-06-07 05:16:23.000","12.13824462890625","0","7.991601943969727","0"
"2025-06-07 05:31:23.000","12.10443115234375","0","7.958839416503906","0"
"2025-06-07 05:46:23.000","12.2059326171875","0","-9999.0","1"
"2025-06-07 06:01:23.000","12.19464111328125","0","-9999.0","1"
"2025-06-07 06:16:23.000","12.183349609375","0","-9999.0","1"
"2025-06-07 06:31:23.000","-9999.0","1","-9999.0","1"
"2025-06-07 08:16:23.000","12.855926513671875","0","-9999.0","1"
"2025-06-07 08:31:23.000","12.56732177734375","0","-9999.0","1"
"2025-06-07 08:46:23.000","12.5390625","0","-9999.0","1"
"2025-06-07 09:01:23.000","12.578643798828125","0","-9999.0","1"
"2025-06-07 09:16:23.000","12.465606689453125","0","-9999.0","1"
"2025-06-07 09:31:23.000","12.550384521484375","0","-9999.0","1"
"2025-06-07 09:46:23.000","-9999.0","1","-9999.0","1"
"2025-06-07 11:01:23.000","12.7540283203125","0","-9999.0","1"
"2025-06-07 11:16:23.000","12.759674072265625","0","-9999.0","1"
"2025-06-07 11:31:23.000","12.7540283203125","0","-9999.0","1"
"2025-06-07 11:46:23.000","12.680450439453125","0","-9999.0","1"
"2025-06-07 12:01:23.000","12.595611572265625","0","-9999.0","1"
"2025-06-07 12:16:23.000","12.5390625","0","-9999.0","1"
"2025-06-07 12:31:23.000","-9999.0","1","-9999.0","1"
"2025-06-07 14:01:23.000","12.680450439453125","0","-9999.0","1"
"2025-06-07 14:16:23.000","12.6917724609375","0","-9999.0","1"
"2025-06-07 14:31:23.000","12.79364013671875","0","-9999.0","1"
"2025-06-07 14:46:23.000","12.90692138671875","0","-9999.0","1"
"2025-06-07 15:01:23.000","12.8446044921875","0","-9999.0","1"
"2025-06-07 15:16:23.000","12.889923095703125","0","-9999.0","1"
"2025-06-07 15:31:23.000","-9999.0","1","-9999.0","1"
"2025-06-07 17:16:23.000","12.47125244140625","0","-9999.0","1"
"2025-06-07 17:31:23.000","12.234130859375","0","-9999.0","1"
"2025-06-07 17:46:23.000","11.96917724609375","0","-9999.0","1"
"2025-06-07 18:01:23.000","11.952301025390625","0","-9999.0","1"
"2025-06-07 18:16:23.000","11.789031982421875","0","-9999.0","1"
"2025-06-07 18:31:23.000","11.4068603515625","0","-9999.0","1"
"2025-06-07 18:46:23.000","32.225372314453125","12","-9999.0","1"
"2025-06-07 20:01:23.000","12.177734375","8","-9999.0","1"
"2025-06-07 20:16:23.000","12.313140869140625","0","-9999.0","1"
"2025-06-07 20:31:23.000","12.313140869140625","0","-9999.0","1"
"2025-06-07 20:46:23.000","12.132598876953125","0","-9999.0","1"
"2025-06-07 21:01:23.000","12.143890380859375","0","-9999.0","1"
"2025-06-07 21:16:23.000","12.07623291015625","0","-9999.0","1"
"2025-06-07 21:31:23.000","12.0537109375","0","-9999.0","1"
"2025-06-07 21:46:23.000","-9999.0","1","8.317389488220215","0"
"2025-06-07 23:31:23.000","13.0543212890625","0","-9999.0","1"
"2025-06-07 23:46:23.000","13.3211669921875","0","-9999.0","1"
"2025-06-08 00:01:20.000","13.133758544921875","0","-9999.0","1"
"2025-06-08 00:16:20.000","13.05999755859375","0","-9999.0","1"
"2025-06-08 00:31:20.000","13.179168701171875","0","-9999.0","1"
"2025-06-08 00:46:20.000","13.8963623046875","0","-9999.0","1"
"2025-06-08 01:01:20.000","13.65118408203125","0","-9999.0","1"
"2025-06-08 01:16:20.000","13.5145263671875","0","-9999.0","1"
"2025-06-08 01:31:20.000","13.09405517578125","0","-9999.0","1"
"2025-06-08 01:46:20.000","13.412139892578125","0","-9999.0","1"
"2025-06-08 02:01:20.000","13.201873779296875","0","-9999.0","1"
"2025-06-08 02:16:20.000","13.105377197265625","0","-9999.0","1"
"2025-06-08 02:31:20.000","13.156463623046875","0","-9999.0","1"
"2025-06-08 02:46:20.000","14.307952880859375","0","-9999.0","1"
"2025-06-08 03:01:20.000","14.4683837890625","0","-9999.0","1"
"2025-06-08 03:16:20.000","14.525726318359375","0","-9999.0","1"
"2025-06-08 03:31:20.000","14.119140625","0","-9999.0","1"
"2025-06-08 03:46:20.000","-28.1407470703125","10","-9999.0","1"
"2025-06-08 05:01:20.000","14.03912353515625","8","-9999.0","1"
"2025-06-08 05:16:20.000","13.628387451171875","0","-9999.0","1"
"2025-06-08 05:31:20.000","13.548675537109375","0","-9999.0","1"
"2025-06-08 05:46:20.000","13.52020263671875","0","-9999.0","1"
"2025-06-08 06:01:20.000","13.480377197265625","0","-9999.0","1"
"2025-06-08 06:16:20.000","13.349578857421875","0","-9999.0","1"
"2025-06-08 06:31:20.000","-9999.0","1","-9999.0","1"
"2025-06-08 08:16:20.000","13.156463623046875","0","-9999.0","1"
"2025-06-08 08:31:20.000","13.09405517578125","0","-9999.0","1"
"2025-06-08 08:46:20.000","13.150787353515625","0","-9999.0","1"
"2025-06-08 09:01:20.000","13.2586669921875","0","-9999.0","1"
"2025-06-08 09:16:20.000","13.298431396484375","0","-9999.0","1"
"2025-06-08 09:31:20.000","13.343902587890625","0","-9999.0","1"
"2025-06-08 09:46:20.000","94.6783447265625","12","-9999.0","1"
"2025-06-08 11:16:20.000","13.36663818359375","8","8.11397933959961","0"
"2025-06-08 11:31:20.000","13.287078857421875","0","8.09245491027832","0"
"2025-06-08 11:46:20.000","13.474700927734375","0","8.158625602722168","0"
"2025-06-08 12:01:20.000","13.224609375","0","8.195870399475098","0"
"2025-06-08 12:16:20.000","13.133758544921875","0","7.828890323638916","0"
"2025-06-08 12:31:20.000","13.2586669921875","0","8.148001670837402","0"
"2025-06-08 12:46:20.000","125.5240478515625","12","6.42886209487915","10"
"2025-06-08 14:31:20.000","13.474700927734375","8","8.243802070617676","8"
"2025-06-08 14:46:20.000","13.49176025390625","0","8.144437789916992","0"
"2025-06-08 15:01:20.000","13.50885009765625","0","8.125055313110352","0"
"2025-06-08 15:16:20.000","13.53729248046875","0","8.18058967590332","0"
"2025-06-08 15:31:20.000","13.531585693359375","0","8.225622177124023","0"
"2025-06-08 15:46:20.000","13.6397705078125","0","8.183411598205566","0"
"2025-06-08 16:01:20.000","-9999.0","1","-9999.0","1"
"2025-06-08 17:31:20.000","13.55438232421875","0","8.262544631958008","0"
"2025-06-08 17:46:20.000","13.173492431640625","0","8.141032218933105","0"
"2025-06-08 18:01:20.000","12.014251708984375","0","7.990725994110107","0"
"2025-06-08 18:16:20.000","11.70465087890625","0","7.9761176109313965","0"
"2025-06-08 18:31:20.000","11.57537841796875","0","8.009852409362793","0"
"2025-06-08 18:46:20.000","11.552886962890625","0","7.942899227142334","0"
"2025-06-08 19:01:20.000","15.968780517578125","0","-9999.0","1"
"2025-06-08 20:46:20.000","12.1495361328125","0","7.935236930847168","0"
"2025-06-08 21:01:20.000","12.143890380859375","0","7.954199314117432","0"
"2025-06-08 21:16:20.000","12.16644287109375","0","7.994625568389893","0"
"2025-06-08 21:31:20.000","12.1551513671875","0","7.931087017059326","0"
"2025-06-08 21:46:20.000","12.11004638671875","0","7.967187881469727","0"
"2025-06-08 22:01:20.000","12.239776611328125","0","-9999.0","1"
"2025-06-08 22:16:20.000","-9999.0","1","-9999.0","1"
"2025-06-09 00:01:20.000","15.40087890625","0","-9999.0","1"
"2025-06-09 00:16:20.000","14.663482666015625","0","-9999.0","1"
"2025-06-09 00:31:20.000","15.0430908203125","0","-9999.0","1"
"2025-06-09 00:46:20.000","15.24493408203125","0","-9999.0","1"
"2025-06-09 01:01:20.000","15.100738525390625","0","7.663215637207031","0"
"2025-06-09 01:16:20.000","15.557037353515625","0","-9999.0","1"
"2025-06-09 01:31:20.000","15.533905029296875","0","-9999.0","1"
"2025-06-09 01:46:20.000","15.591766357421875","0","-9999.0","1"
"2025-06-09 02:01:20.000","15.337310791015625","0","-9999.0","1"
"2025-06-09 02:16:20.000","15.262237548828125","0","-9999.0","1"
"2025-06-09 02:31:20.000","14.4683837890625","0","8.824987411499023","0"
"2025-06-09 02:46:20.000","14.88189697265625","0","-9999.0","1"
"2025-06-09 03:01:20.000","14.61181640625","0","8.727100372314453","0"
"2025-06-09 03:16:20.000","15.389312744140625","0","-9999.0","1"
"2025-06-09 03:31:20.000","15.008544921875","0","-9999.0","1"
"2025-06-09 03:46:20.000","-9999.0","1","-9999.0","1"
"2025-06-09 05:01:20.000","14.623291015625","0","-9999.0","1"
"2025-06-09 05:16:20.000","14.342315673828125","0","-9999.0","1"
"2025-06-09 05:31:20.000","13.497467041015625","0","-9999.0","1"
"2025-06-09 05:46:20.000","13.247314453125","0","-9999.0","1"
"2025-06-09 06:01:20.000","12.980621337890625","0","7.928247928619385","0"
"2025-06-09 06:16:20.000","12.895599365234375","0","8.03913688659668","0"
"2025-06-09 06:31:20.000","106.52493286132812","12","6.486879825592041","10"
"2025-06-09 08:16:20.000","15.72503662109375","8","8.156160354614258","8"
"2025-06-09 08:31:20.000","15.5396728515625","0","8.140010833740234","0"
"2025-06-09 08:46:20.000","15.603363037109375","0","8.127572059631348","0"
"2025-06-09 09:01:20.000","15.4818115234375","0","8.152046203613281","0"
"2025-06-09 09:16:20.000","16.0152587890625","0","8.153203964233398","0"
"2025-06-09 09:31:20.000","15.7772216796875","0","8.335014343261719","0"
"2025-06-09 09:46:20.000","-9999.0","1","7.814123630523682","8"
"2025-06-09 11:31:20.000","13.90777587890625","0","7.761451721191406","0"
"2025-06-09 11:46:20.000","13.86212158203125","0","-9999.0","1"
"2025-06-09 12:01:20.000","13.6739501953125","0","-9999.0","1"
"2025-06-09 12:16:20.000","13.40643310546875","0","-9999.0","1"
"2025-06-09 12:31:20.000","13.3609619140625","0","-9999.0","1"
"2025-06-09 12:46:20.000","13.372314453125","0","-9999.0","1"
"2025-06-09 13:01:20.000","-12.096221923828125","10","-9999.0","1"
"2025-06-09 14:46:20.000","13.42919921875","8","-9999.0","1"
"2025-06-09 15:01:20.000","13.417816162109375","0","-9999.0","1"
"2025-06-09 15:16:20.000","13.531585693359375","0","-9999.0","1"
"2025-06-09 15:31:20.000","13.63409423828125","0","-9999.0","1"
"2025-06-09 15:46:20.000","13.73095703125","0","-9999.0","1"
"2025-06-09 16:01:20.000","13.810791015625","0","-9999.0","1"
"2025-06-09 16:16:20.000","-34.451141357421875","10","-9999.0","1"
"2025-06-09 17:46:20.000","14.17059326171875","8","-9999.0","1"
"2025-06-09 18:01:20.000","14.141998291015625","0","-9999.0","1"
"2025-06-09 18:16:20.000","13.020294189453125","0","-9999.0","1"
"2025-06-09 18:31:20.000","12.61822509765625","0","-9999.0","1"
"2025-06-09 18:46:20.000","12.290557861328125","0","-9999.0","1"
"2025-06-09 19:01:20.000","12.121337890625","0","-9999.0","1"
"2025-06-09 19:16:20.000","29.20355224609375","8","-9999.0","1"
"2025-06-09 21:01:20.000","12.03680419921875","8","-9999.0","1"
"2025-06-09 21:16:20.000","12.160797119140625","0","-9999.0","1"
"2025-06-09 21:31:20.000","12.1495361328125","0","-9999.0","1"
"2025-06-09 21:46:20.000","12.064971923828125","0","-9999.0","1"
"2025-06-09 22:01:20.000","11.991729736328125","0","-9999.0","1"
"2025-06-09 22:16:20.000","11.862213134765625","0","-9999.0","1"
"2025-06-09 22:31:20.000","-9999.0","1","-9999.0","1"
"2025-06-10 00:01:20.000","13.531585693359375","0","-9999.0","1"
"2025-06-10 00:16:20.000","13.987701416015625","0","-9999.0","1"
"2025-06-10 00:31:20.000","13.468994140625","0","-9999.0","1"
"2025-06-10 00:46:20.000","14.927947998046875","0","-9999.0","1"
"2025-06-10 01:01:20.000","14.130584716796875","0","-9999.0","1"
"2025-06-10 01:16:20.000","15.279571533203125","0","-9999.0","1"
"2025-06-10 01:31:20.000","14.21636962890625","0","-9999.0","1"
"2025-06-10 01:46:20.000","14.0562744140625","0","-9999.0","1"
"2025-06-10 02:01:20.000","13.63409423828125","0","-9999.0","1"
"2025-06-10 02:16:20.000","13.924896240234375","0","-9999.0","1"
"2025-06-10 02:31:20.000","14.6405029296875","0","-9999.0","1"
"2025-06-10 02:46:20.000","14.588836669921875","0","-9999.0","1"
"2025-06-10 03:01:20.000","14.985504150390625","0","-9999.0","1"
"2025-06-10 03:16:20.000","15.603363037109375","0","-9999.0","1"
"2025-06-10 03:31:20.000","15.643890380859375","0","-9999.0","1"
"2025-06-10 03:46:20.000","-9999.0","1","-9999.0","1"
"2025-06-10 05:01:20.000","14.3594970703125","0","-9999.0","1"
"2025-06-10 05:16:20.000","12.90692138671875","0","-9999.0","1"
"2025-06-10 05:31:20.000","14.1534423828125","0","-9999.0","1"
"2025-06-10 05:46:20.000","13.26434326171875","0","-9999.0","1"
"2025-06-10 06:01:20.000","13.338226318359375","0","8.690577507019043","0"
"2025-06-10 06:16:20.000","13.09405517578125","0","8.04134750366211","8"
"2025-06-10 06:31:20.000","-9999.0","1","-9999.0","1"
"2025-06-10 08:16:20.000","15.060394287109375","0","8.769628524780273","0"
"2025-06-10 08:31:20.000","15.002777099609375","0","-9999.0","1"
"2025-06-10 08:46:20.000","14.96246337890625","0","8.083904266357422","0"
"2025-06-10 09:01:20.000","15.060394287109375","0","8.244712829589844","0"
"2025-06-10 09:16:20.000","14.910675048828125","0","-9999.0","1"
"2025-06-10 09:31:20.000","14.7496337890625","0","7.785157680511475","0"
"2025-06-10 09:46:20.000","14.227813720703125","0","-9999.0","1"
"2025-06-10 11:16:20.000","13.53729248046875","0","8.086167335510254","0"
"2025-06-10 11:31:20.000","13.525909423828125","0","8.066508293151855","0"
"2025-06-10 11:46:20.000","13.50885009765625","0","8.161371231079102","0"
"2025-06-10 12:01:20.000","13.59991455078125","0","8.12939167022705","0"
"2025-06-10 12:16:20.000","13.49176025390625","0","8.085466384887695","0"
"2025-06-10 12:31:20.000","-6.0557861328125","10","7.63200044631958","0"
"2025-06-10 14:01:20.000","13.46331787109375","8","8.311248779296875","8"
"2025-06-10 14:16:20.000","13.525909423828125","0","8.216848373413086","0"
"2025-06-10 14:31:20.000","13.4405517578125","0","8.190038681030273","0"
"2025-06-10 14:46:20.000","13.56005859375","0","7.961022853851318","0"
"2025-06-10 15:01:20.000","13.5145263671875","0","8.18582534790039","0"
"2025-06-10 15:16:20.000","13.468994140625","0","8.362900733947754","0"
"2025-06-10 15:31:20.000","-6.026031494140625","10","-9999.0","1"
"2025-06-10 17:16:20.000","14.004852294921875","8","7.972745418548584","0"
"2025-06-10 17:31:20.000","14.107696533203125","0","8.336417198181152","0"
"2025-06-10 17:46:20.000","14.210662841796875","0","9.064878463745117","12"
"2025-06-10 18:01:20.000","14.8013916015625","0","-9999.0","1"
"2025-06-10 18:16:20.000","14.21636962890625","0","-9999.0","1"
"2025-06-10 18:31:20.000","14.147735595703125","0","-9999.0","1"
"2025-06-10 18:46:20.000","-0.8182373046875","10","-9999.0","1"
"2025-06-10 20:31:20.000","12.29620361328125","8","-9999.0","1"
"2025-06-10 20:46:20.000","12.143890380859375","0","-9999.0","1"
"2025-06-10 21:01:20.000","11.744049072265625","0","-9999.0","1"
"2025-06-10 21:16:20.000","11.789031982421875","0","-9999.0","1"
"2025-06-10 21:31:20.000","11.69903564453125","0","-9999.0","1"
"2025-06-10 21:46:20.000","11.77215576171875","0","-9999.0","1"
"2025-06-10 22:01:20.000","-9999.0","1","-9999.0","1"
"2025-06-10 23:46:20.000","11.4573974609375","0","-9999.0","1"
"2025-06-11 00:01:20.000","11.710296630859375","0","-9999.0","1"
"2025-06-11 00:16:20.000","12.974945068359375","0","-9999.0","1"
"2025-06-11 00:31:20.000","12.8729248046875","0","-9999.0","1"
"2025-06-11 00:46:20.000","13.167816162109375","0","-9999.0","1"
"2025-06-11 01:01:20.000","13.833587646484375","0","-9999.0","1"
"2025-06-11 01:16:20.000","13.662567138671875","0","-9999.0","1"
"2025-06-11 01:31:20.000","13.9991455078125","0","-9999.0","1"
"2025-06-11 01:46:20.000","13.679656982421875","0","-9999.0","1"
"2025-06-11 02:01:20.000","13.6397705078125","0","-9999.0","1"
"2025-06-11 02:16:20.000","13.9420166015625","0","-9999.0","1"
"2025-06-11 02:31:20.000","13.66827392578125","0","-9999.0","1"
"2025-06-11 02:46:20.000","13.68536376953125","0","-9999.0","1"
"2025-06-11 03:01:20.000","13.765167236328125","0","-9999.0","1"
"2025-06-11 03:16:20.000","13.5771484375","0","-9999.0","1"
"2025-06-11 03:31:20.000","13.468994140625","0","8.180919647216797","0"
"2025-06-11 03:46:20.000","-9999.0","1","-9999.0","1"
"2025-06-11 05:01:20.000","13.446258544921875","0","7.822986125946045","0"
"2025-06-11 05:16:20.000","13.679656982421875","0","-9999.0","1"
"2025-06-11 05:31:20.000","13.66827392578125","0","-9999.0","1"
"2025-06-11 05:46:20.000","13.46331787109375","0","-9999.0","1"
"2025-06-11 06:01:20.000","13.0543212890625","0","-9999.0","1"
"2025-06-11 06:16:20.000","13.014617919921875","0","-9999.0","1"
"2025-06-11 06:31:20.000","100.23898315429688","12","-9999.0","1"
"2025-06-11 08:16:20.000","12.7540283203125","8","7.914980411529541","0"
"2025-06-11 08:31:20.000","13.919189453125","0","8.155723571777344","0"
"2025-06-11 08:46:20.000","14.33087158203125","0","8.566803932189941","0"
"2025-06-11 09:01:20.000","14.307952880859375","0","-9999.0","1"
"2025-06-11 09:16:20.000","14.279327392578125","0","-9999.0","1"
"2025-06-11 09:31:20.000","14.17059326171875","0","-9999.0","1"
"2025-06-11 09:46:20.000","-9999.0","1","-9999.0","1"
"2025-06-11 11:01:20.000","13.913482666015625","0","-9999.0","1"
"2025-06-11 11:16:20.000","13.5145263671875","0","-9999.0","1"
"2025-06-11 11:31:20.000","13.503143310546875","0","-9999.0","1"
"2025-06-11 11:46:20.000","13.75946044921875","0","-9999.0","1"
"2025-06-11 12:01:20.000","13.6568603515625","0","-9999.0","1"
"2025-06-11 12:16:20.000","13.5771484375","0","14.484665870666504","4"
"2025-06-11 12:31:20.000","-13.308990478515625","10","-9999.0","1"
"2025-06-11 14:16:20.000","14.26788330078125","8","8.283309936523438","0"
"2025-06-11 14:31:20.000","13.95916748046875","0","8.25570011138916","0"
"2025-06-11 14:46:20.000","14.113433837890625","0","8.095120429992676","0"
"2025-06-11 15:01:20.000","14.03912353515625","0","8.17119026184082","0"
"2025-06-11 15:16:20.000","13.70245361328125","0","8.073665618896484","0"
"2025-06-11 15:31:20.000","13.611297607421875","0","8.432807922363281","0"
"2025-06-11 15:46:20.000","114.15609741210938","12","-9999.0","1"
"2025-06-11 17:31:20.000","14.050537109375","8","-9999.0","1"
"2025-06-11 17:46:20.000","14.1534423828125","0","-9999.0","1"
"2025-06-11 18:01:20.000","14.4569091796875","0","-9999.0","1"
"2025-06-11 18:16:20.000","14.428253173828125","0","-9999.0","1"
"2025-06-11 18:31:20.000","14.336578369140625","0","-9999.0","1"
"2025-06-11 18:46:20.000","14.21636962890625","0","-9999.0","1"
"2025-06-11 19:01:20.000","14.646240234375","0","-9999.0","1"
"2025-06-11 20:31:20.000","12.60125732421875","0","-9999.0","1"
"2025-06-11 20:46:20.000","12.578643798828125","0","-9999.0","1"
"2025-06-11 21:01:20.000","12.380889892578125","0","-9999.0","1"
"2025-06-11 21:16:20.000","12.2623291015625","0","-9999.0","1"
"2025-06-11 21:31:20.000","11.957916259765625","0","-9999.0","1"
"2025-06-11 21:46:20.000","12.1551513671875","0","-9999.0","1"
"2025-06-11 22:01:20.000","-9999.0","1","-9999.0","1"
"2025-06-11 23:46:20.000","11.991729736328125","0","-9999.0","1"
"2025-06-12 00:01:20.000","12.00299072265625","0","-9999.0","1"
"2025-06-12 00:16:20.000","11.96356201171875","0","-9999.0","1"
"2025-06-12 00:31:20.000","11.87347412109375","0","-9999.0","1"
"2025-06-12 00:46:20.000","11.9410400390625","0","-9999.0","1"
"2025-06-12 01:01:20.000","12.11004638671875","0","-9999.0","1"
"2025-06-12 01:16:20.000","12.132598876953125","0","-9999.0","1"
"2025-06-12 01:31:20.000","12.16644287109375","0","-9999.0","1"
"2025-06-12 01:46:20.000","12.804962158203125","0","-9999.0","1"
"2025-06-12 02:01:20.000","12.895599365234375","0","-9999.0","1"
"2025-06-12 02:16:20.000","13.122406005859375","0","-9999.0","1"
"2025-06-12 02:31:20.000","12.646514892578125","0","-9999.0","1"
"2025-06-12 02:46:20.000","12.476898193359375","0","-9999.0","1"
"2025-06-12 03:01:20.000","12.493865966796875","0","-9999.0","1"
"2025-06-12 03:16:20.000","12.465606689453125","0","-9999.0","1"
"2025-06-12 03:31:20.000","12.290557861328125","0","-9999.0","1"
"2025-06-12 03:46:20.000","-9999.0","1","-9999.0","1"
"2025-06-12 04:46:20.000","12.34136962890625","0","-9999.0","1"
"2025-06-12 05:01:20.000","12.301849365234375","0","-9999.0","1"
