"time (UTC)","temp (degC)","qc_temp","do (mg/L)","qc_do","salinity (ppt)","qc_salinity"
"2025-07-09 20:25:22.544","12.18649959564209","0","9.555000305175781","0","30.894899368286133","0"
"2025-07-09 20:30:21.465","12.211099624633789","0","9.61400032043457","0","30.89109992980957","0"
"2025-07-09 20:35:21.501","12.188799858093262","0","9.6899995803833","0","30.886199951171875","0"
"2025-07-09 20:45:22.707","11.93910026550293","0","9.711000442504883","0","30.951200485229492","0"
"2025-07-09 20:55:20.233","11.932299613952637","0","9.395999908447266","0","30.94729995727539","0"
"2025-07-09 21:00:22.550","11.85260009765625","0","9.293999671936035","0","30.967300415039062","0"
"2025-07-09 21:05:21.496","11.93850040435791","0","9.178000450134277","0","30.94729995727539","0"
"2025-07-09 21:10:22.773","11.98740005493164","0","9.244999885559082","0","30.932100296020508","0"
"2025-07-09 21:20:21.626","12.079899787902832","0","9.291999816894531","0","30.902599334716797","0"
"2025-07-09 21:25:20.945","12.046299934387207","0","9.342000007629395","0","30.9143009185791","0"
"2025-07-09 21:30:20.251","12.211299896240234","0","9.331000328063965","0","30.85740089416504","0"
"2025-07-09 21:35:21.820","12.291199684143066","0","9.427000045776367","0","30.827999114990234","0"
"2025-07-09 21:40:21.609","12.274299621582031","0","9.506999969482422","0","30.836599349975586","0"
"2025-07-09 21:45:20.500","12.299699783325195","0","9.555999755859375","0","30.827800750732422","0"
"2025-07-09 21:50:21.737","12.430399894714355","0","9.592000007629395","0","30.782800674438477","0"
"2025-07-09 21:55:21.610","12.36240005493164","0","9.62399959564209","0","30.805700302124023","0"
"2025-07-09 22:00:20.493","12.376199722290039","0","9.609999656677246","0","30.80419921875","0"
"2025-07-09 22:05:21.884","12.380200386047363","0","9.598999977111816","0","30.802000045776367","0"
"2025-07-09 22:10:21.764","12.403800010681152","0","9.579999923706055","0","30.797100067138672","0"
"2025-07-09 22:15:20.652","12.388500213623047","0","9.562999725341797","0","30.802499771118164","0"
"2025-07-09 22:20:32.335","12.426799774169922","0","9.564000129699707","0","30.789499282836914","0"
"2025-07-09 22:25:21.204","12.42770004272461","0","9.527000427246094","0","30.788700103759766","0"
"2025-07-09 22:40:20.401","12.428600311279297","0","9.435999870300293","0","30.79450035095215","0"
"2025-07-09 22:50:20.523","12.400899887084961","0","9.430999755859375","0","30.802799224853516","0"
"2025-07-09 23:00:20.675","12.39900016784668","0","9.366000175476074","0","30.80820083618164","0"
"2025-07-09 23:05:21.190","12.404600143432617","0","9.343999862670898","0","30.80739974975586","0"
"2025-07-09 23:10:20.894","12.402600288391113","0","9.350000381469727","0","30.809999465942383","0"
"2025-07-09 23:15:20.782","12.390899658203125","0","9.347000122070312","0","30.813400268554688","0"
"2025-07-09 23:20:19.833","12.379400253295898","0","9.29699993133545","0","30.819000244140625","0"
"2025-07-09 23:25:20.698","12.341500282287598","0","9.295999526977539","0","30.830699920654297","0"
"2025-07-09 23:30:20.579","12.347399711608887","0","9.267000198364258","0","30.828800201416016","0"
"2025-07-09 23:35:20.961","12.334600448608398","0","9.236000061035156","0","30.8346004486084","0"
"2025-07-09 23:40:20.839","12.26710033416748","0","9.197999954223633","0","30.85260009765625","0"
"2025-07-09 23:45:20.728","12.362199783325195","0","9.130999565124512","0","30.829500198364258","0"
"2025-07-09 23:50:21.440","12.42770004272461","0","9.138999938964844","0","30.811800003051758","0"
"2025-07-09 23:55:19.896","12.29640007019043","0","9.185999870300293","0","30.847000122070312","0"
"2025-07-10 00:00:20.781","12.235199928283691","0","9.152999877929688","0","30.862899780273438","0"
"2025-07-10 00:05:21.420","12.254799842834473","0","9.105999946594238","0","30.858699798583984","0"
"2025-07-10 00:10:19.913","12.186300277709961","0","9.053999900817871","0","30.880199432373047","0"
"2025-07-10 00:15:20.833","12.225799560546875","0","8.986000061035156","0","30.86870002746582","0"
"2025-07-10 00:20:19.958","12.187999725341797","0","8.989999771118164","0","30.87779998779297","0"
"2025-07-10 00:25:20.832","12.15369987487793","0","8.973999977111816","0","30.888099670410156","0"
"2025-07-10 00:35:21.127","12.166799545288086","0","8.888999938964844","0","30.885000228881836","0"
"2025-07-10 00:40:20.200","12.15719985961914","0","8.852999687194824","0","30.888099670410156","0"
"2025-07-10 00:45:19.938","12.167200088500977","0","8.803000450134277","0","30.88800048828125","0"
"2025-07-10 00:50:21.153","12.202699661254883","0","8.788000106811523","0","30.87820053100586","0"
"2025-07-10 00:55:20.280","12.191100120544434","0","8.793000221252441","0","30.882600784301758","0"
"2025-07-10 01:00:19.936","12.404399871826172","0","8.86299991607666","0","30.831499099731445","0"
"2025-07-10 01:05:20.162","12.332900047302246","0","9.133000373840332","0","30.857200622558594","0"
"2025-07-10 01:10:20.310","12.395999908447266","0","9.218999862670898","0","30.845199584960938","0"
"2025-07-10 01:15:19.911","12.372900009155273","0","9.364999771118164","0","30.853200912475586","0"
"2025-07-10 01:20:20.183","12.383399963378906","0","9.402999877929688","0","30.851900100708008","0"
"2025-07-10 01:25:20.390","12.349800109863281","0","9.357000350952148","0","30.860300064086914","0"
"2025-07-10 01:30:19.955","12.398300170898438","0","9.347999572753906","0","30.852500915527344","0"
"2025-07-10 01:35:20.700","12.433300018310547","0","9.38700008392334","0","30.855600357055664","0"
"2025-07-10 01:40:20.212","12.390800476074219","0","9.446999549865723","0","30.866899490356445","0"
"2025-07-10 01:50:20.969","12.379799842834473","0","9.427000045776367","0","30.87529945373535","0"
"2025-07-10 01:55:19.982","12.384900093078613","0","9.439000129699707","0","30.878299713134766","0"
"2025-07-10 02:05:20.262","12.388199806213379","0","9.401000022888184","0","30.885799407958984","0"
"2025-07-10 02:10:20.136","12.410300254821777","0","9.423999786376953","0","30.886600494384766","0"
"2025-07-10 02:15:20.460","12.39169979095459","0","9.42300033569336","0","30.891799926757812","0"
"2025-07-10 02:20:21.577","12.398599624633789","0","9.387999534606934","0","30.88960075378418","0"
"2025-07-10 02:25:21.438","12.395500183105469","0","9.270000457763672","0","30.888399124145508","0"
"2025-07-10 02:30:20.384","12.384699821472168","0","9.279999732971191","0","30.89109992980957","0"
"2025-07-10 02:35:20.353","12.406499862670898","0","9.26099967956543","0","30.878000259399414","0"
