"time (UTC)","max velocity (m/s)","maxu_qc"
"2025-05-05 17:00:04.000","0.13106106","0"
"2025-05-05 17:15:04.000","0.2102118","0"
"2025-05-05 17:30:04.000","0.15861905","0"
"2025-05-05 17:45:04.000","0.12763228","0"
"2025-05-05 18:00:04.000","0.18292348","0"
"2025-05-05 18:15:04.000","0.30142334","0"
"2025-05-05 18:30:04.000","0.46756604","0"
"2025-05-05 18:45:04.000","0.522383","0"
"2025-05-05 19:00:04.000","0.5512405","0"
"2025-05-05 19:15:04.000","0.62069154","0"
"2025-05-05 19:30:04.000","0.63530785","0"
"2025-05-05 19:45:04.000","0.68669134","0"
"2025-05-05 20:00:04.000","0.7266533","0"
"2025-05-05 20:15:04.000","0.79367566","0"
"2025-05-05 20:30:04.000","0.89244044","0"
"2025-05-05 20:45:04.000","0.87729234","0"
"2025-05-05 21:00:04.000","0.8681164","0"
"2025-05-05 21:15:04.000","0.91058004","0"
"2025-05-05 21:30:04.000","0.88137454","0"
"2025-05-05 21:45:04.000","0.83513474","0"
"2025-05-05 22:00:04.000","0.7886405","0"
"2025-05-05 22:15:04.000","0.81529444","0"
"2025-05-05 22:30:04.000","0.79380417","0"
"2025-05-05 22:45:04.000","0.7989819","0"
"2025-05-05 23:00:04.000","0.7322493","0"
"2025-05-05 23:15:04.000","0.6616011","0"
"2025-05-05 23:30:04.000","0.57712734","0"
"2025-05-05 23:45:04.000","0.45333984","0"
"2025-05-06 00:00:04.000","0.33118728","0"
"2025-05-06 00:15:04.000","0.12473973","0"
"2025-05-06 00:30:04.000","0.1976765","0"
"2025-05-06 00:45:05.000","0.37523863","0"
"2025-05-06 01:00:04.000","0.41000128","0"
"2025-05-06 01:15:05.000","0.49199998","0"
"2025-05-06 01:30:05.000","0.51435107","0"
"2025-05-06 01:45:05.000","0.2820284","0"
"2025-05-06 02:00:05.000","0.34927496","0"
"2025-05-06 02:15:05.000","0.4286222","0"
"2025-05-06 02:30:05.000","0.5642871","0"
"2025-05-06 02:45:05.000","0.6410054","0"
"2025-05-06 03:00:05.000","0.72822255","0"
"2025-05-06 03:15:05.000","0.6520276","0"
"2025-05-06 03:30:05.000","0.65755457","0"
"2025-05-06 03:45:05.000","0.6212907","0"
"2025-05-06 04:00:05.000","0.6156834","0"
"2025-05-06 04:15:05.000","0.8660468","0"
"2025-05-06 04:30:05.000","0.88720334","0"
"2025-05-06 04:45:05.000","0.9352358","0"
"2025-05-06 05:00:05.000","0.9435093","0"
"2025-05-06 05:15:05.000","0.94804275","0"
"2025-05-06 05:30:05.000","0.92104393","0"
"2025-05-06 05:45:05.000","0.9326199","0"
"2025-05-06 06:00:05.000","0.7685707","0"
"2025-05-06 06:15:05.000","0.709373","0"
"2025-05-06 06:30:05.000","0.62446135","0"
"2025-05-06 06:45:05.000","0.4819648","0"
"2025-05-06 07:00:05.000","0.34929216","0"
"2025-05-06 07:15:05.000","0.25927976","0"
"2025-05-06 07:30:05.000","0.17839281","0"
"2025-05-06 07:45:05.000","0.18034689","0"
"2025-05-06 08:00:05.000","0.19272","0"
"2025-05-06 08:15:05.000","0.1400357","0"
"2025-05-06 08:30:05.000","0.08704597","0"
"2025-05-06 08:45:05.000","0.22638462","0"
"2025-05-06 09:00:05.000","0.50062454","0"
"2025-05-06 09:15:05.000","0.44633734","0"
"2025-05-06 09:30:05.000","0.36832866","0"
"2025-05-06 09:45:04.000","0.36158124","0"
"2025-05-06 10:00:04.000","0.4174901","0"
"2025-05-06 10:15:04.000","0.6268277","0"
"2025-05-06 10:30:04.000","0.8381169","0"
"2025-05-06 10:45:04.000","0.8640393","0"
"2025-05-06 11:00:04.000","0.9640835","0"
"2025-05-06 11:15:04.000","1.0809562","0"
"2025-05-06 11:30:04.000","1.1184816","0"
"2025-05-06 11:45:04.000","1.1211873","0"
"2025-05-06 12:00:04.000","0.8498764","0"
"2025-05-06 12:15:04.000","0.94631916","0"
"2025-05-06 12:30:04.000","0.96432877","0"
"2025-05-06 12:45:04.000","0.85291564","0"
"2025-05-06 13:00:04.000","0.77461284","0"
"2025-05-06 13:15:04.000","0.61398375","0"
"2025-05-06 13:30:04.000","0.47533676","0"
"2025-05-06 13:45:04.000","0.3451507","0"
"2025-05-06 14:00:04.000","0.2295844","0"
"2025-05-06 14:15:04.000","0.094894685","0"
"2025-05-06 14:30:04.000","0.058523502","0"
"2025-05-06 14:45:04.000","0.10615083","0"
"2025-05-06 15:00:04.000","0.07387827","0"
"2025-05-06 15:15:04.000","0.06191122","0"
"2025-05-06 15:30:04.000","0.07920859","0"
"2025-05-06 15:45:04.000","0.06711929","0"
"2025-05-06 16:00:04.000","0.04976947","0"
"2025-05-06 16:15:04.000","0.08683319","0"
"2025-05-06 16:30:04.000","0.13978915","0"
"2025-05-06 16:45:04.000","0.17871766","0"
"2025-05-06 17:00:04.000","0.16302456","0"
"2025-05-06 17:15:04.000","0.18146351","0"
"2025-05-06 17:30:04.000","0.26037666","0"
"2025-05-06 17:45:04.000","0.12182364","0"
"2025-05-06 18:00:04.000","0.10381715","0"
"2025-05-06 18:15:04.000","0.121297166","0"
"2025-05-06 18:30:04.000","0.1284718","0"
"2025-05-06 18:45:04.000","0.08089499","0"
