time_pst,qc_pco2_water,qc_pco2_air,p_co2_in_water_ppm,p_co2_in_air_ppm
2023-11-06T06:00:00Z,0,0,956.54895,427.08157
2023-11-06T09:00:00Z,0,0,943.9125,466.98087
2023-11-06T12:00:00Z,0,0,962.23035,485.84125
2023-11-06T15:00:00Z,0,0,1025.7605,492.4572
2023-11-06T18:00:00Z,0,0,1029.9996,464.89276
2023-11-06T21:00:00Z,0,0,968.885,436.23
2023-11-07T00:00:00Z,0,0,878.46985,436.48706
2023-11-07T03:00:00Z,0,0,888.7193,510.0598
2023-11-07T06:00:00Z,0,0,950.233,455.6531
2023-11-07T09:00:00Z,0,0,920.2707,447.14017
2023-11-07T12:00:00Z,0,0,939.044,439.54468
2023-11-07T15:00:00Z,0,0,996.0935,423.66156
2023-11-07T18:00:00Z,0,0,974.77484,420.7707
2023-11-07T21:00:00Z,0,0,940.59625,419.78326
2023-11-08T00:00:00Z,0,0,882.9652,421.90237
2023-11-08T03:00:00Z,0,0,930.74,427.6171
2023-11-08T06:00:00Z,0,0,942.70105,434.52933
2023-11-08T09:00:00Z,0,0,1000.53015,436.43707
2023-11-08T12:00:00Z,0,0,1003.8315,433.2719
2023-11-08T15:00:00Z,0,0,959.28,468.16568
2023-11-08T18:00:00Z,0,0,932.6665,429.87015
2023-11-08T21:00:00Z,0,0,897.53107,429.50983
2023-11-09T00:00:00Z,0,0,829.0964,433.58038
2023-11-09T03:00:00Z,0,0,862.3257,456.3543
2023-11-09T06:00:00Z,0,0,903.2573,447.344
2023-11-09T09:00:00Z,0,0,930.4102,477.13086
2023-11-09T12:00:00Z,0,0,960.23224,447.6107
2023-11-09T15:00:00Z,0,0,1078.54,458.92435
2023-11-09T18:00:00Z,0,0,910.0061,447.15555
2023-11-09T21:00:00Z,0,0,891.767,439.25327
2023-11-10T00:00:00Z,0,0,838.86865,423.86362
2023-11-10T03:00:00Z,0,0,941.99084,439.61792
2023-11-10T06:00:00Z,0,0,908.5916,442.20535
2023-11-10T09:00:00Z,0,0,883.36194,474.35034
2023-11-10T12:00:00Z,0,0,915.19196,441.8855
2023-11-10T15:00:00Z,0,0,931.9314,441.56705
2023-11-10T18:00:00Z,0,0,873.14923,436.63727
2023-11-10T21:00:00Z,0,0,862.42596,426.19397
2023-11-11T00:00:00Z,0,0,836.0983,424.9507
2023-11-11T03:00:00Z,0,0,907.3816,426.41962
2023-11-11T06:00:00Z,0,0,863.2085,426.4869
2023-11-11T09:00:00Z,0,0,830.65063,429.81842
2023-11-11T12:00:00Z,0,0,832.6626,424.69653
2023-11-11T15:00:00Z,0,0,897.98883,436.8138
2023-11-11T18:00:00Z,0,0,889.81915,424.97623
2023-11-11T21:00:00Z,0,0,854.959,424.5457
2023-11-12T00:00:00Z,0,0,807.9375,425.61484
2023-11-12T03:00:00Z,0,0,890.7602,436.88535
2023-11-12T06:00:00Z,0,0,845.41425,458.62555
2023-11-12T09:00:00Z,0,0,850.8019,438.6838
2023-11-12T12:00:00Z,0,0,852.18933,464.71484
2023-11-12T15:00:00Z,0,0,885.0136,430.52676
2023-11-12T18:00:00Z,0,0,838.0683,427.65848
2023-11-12T21:00:00Z,0,0,823.73694,428.2612
2023-11-13T00:00:00Z,0,0,806.47986,433.86755
2023-11-13T03:00:00Z,0,0,871.6168,448.10327
2023-11-13T06:00:00Z,0,0,883.8498,435.06503
2023-11-13T09:00:00Z,0,0,856.6672,430.30313
2023-11-13T12:00:00Z,0,0,851.93964,436.48947
2023-11-13T15:00:00Z,0,0,874.52686,474.6345
2023-11-13T18:00:00Z,0,0,856.04443,426.83258
2023-11-13T21:00:00Z,0,0,820.63007,423.6526
2023-11-14T00:00:00Z,0,0,791.16345,428.78998
2023-11-14T03:00:00Z,0,0,857.77264,448.2483
2023-11-14T06:00:00Z,0,0,877.819,442.82516
2023-11-14T09:00:00Z,0,0,759.4861,443.7338
2023-11-14T12:00:00Z,0,0,720.9826,459.1807
2023-11-14T15:00:00Z,0,0,736.56366,458.06015
2023-11-14T18:00:00Z,0,0,824.7313,427.9948
2023-11-14T21:00:00Z,0,0,700.4809,431.27054
2023-11-15T00:00:00Z,0,0,735.194,428.1369
2023-11-15T03:00:00Z,0,0,831.1163,444.6326
2023-11-15T06:00:00Z,0,0,862.4224,437.02982
2023-11-15T09:00:00Z,0,0,688.9609,439.70084
2023-11-15T12:00:00Z,0,0,683.6078,443.455
2023-11-15T15:00:00Z,0,0,695.9038,451.03088
2023-11-15T18:00:00Z,0,0,776.174,436.05533
2023-11-15T21:00:00Z,0,0,702.4238,434.34415
2023-11-16T00:00:00Z,0,0,716.1251,434.3255
2023-11-16T03:00:00Z,0,0,821.65814,443.4043
2023-11-16T06:00:00Z,0,0,868.5528,444.7712
2023-11-16T09:00:00Z,0,0,717.266,437.66104
2023-11-16T12:00:00Z,0,0,705.01825,451.21188
2023-11-16T15:00:00Z,0,0,699.8487,448.85794
2023-11-16T18:00:00Z,0,0,734.4613,429.07916
2023-11-16T21:00:00Z,0,0,674.9465,427.7893
2023-11-17T00:00:00Z,0,0,669.5728,439.50485
2023-11-17T03:00:00Z,0,0,767.8587,440.58673
2023-11-17T06:00:00Z,0,0,830.9233,442.59756
2023-11-17T09:00:00Z,0,0,755.73376,441.58017
2023-11-17T12:00:00Z,0,0,718.47284,447.64813
2023-11-17T15:00:00Z,0,0,722.52966,444.93103
2023-11-17T18:00:00Z,0,0,713.1411,440.6269
2023-11-17T21:00:00Z,0,0,706.8383,434.53485
2023-11-18T00:00:00Z,0,0,686.3299,443.43744
2023-11-18T03:00:00Z,0,0,748.84174,445.79987
2023-11-18T06:00:00Z,0,0,800.3359,447.05222
2023-11-18T09:00:00Z,0,0,814.44257,452.14743
2023-11-18T12:00:00Z,0,0,780.4206,452.48413
2023-11-18T15:00:00Z,0,0,809.44464,452.58963
2023-11-18T18:00:00Z,0,0,802.3477,443.61588
2023-11-18T21:00:00Z,0,0,757.4193,439.15485
2023-11-19T00:00:00Z,0,0,755.0509,443.4833
2023-11-19T03:00:00Z,0,0,778.16876,466.54745
2023-11-19T06:00:00Z,0,0,802.0904,451.071
2023-11-19T09:00:00Z,0,0,823.64667,447.0174
2023-11-19T12:00:00Z,0,0,822.14825,453.16946
2023-11-19T15:00:00Z,0,0,821.18036,426.76016
2023-11-19T18:00:00Z,0,0,796.51697,423.2616
2023-11-19T21:00:00Z,0,0,715.9117,420.9838
2023-11-20T00:00:00Z,0,0,724.9016,423.51532
2023-11-20T03:00:00Z,0,0,794.7454,434.22986
2023-11-20T06:00:00Z,0,0,780.6343,435.1912
2023-11-20T09:00:00Z,0,0,799.2466,430.32034
2023-11-20T12:00:00Z,0,0,816.4078,471.96936
2023-11-20T15:00:00Z,0,0,816.1229,435.96463
2023-11-20T18:00:00Z,0,0,809.1368,433.97418
2023-11-20T21:00:00Z,0,0,719.29,426.91806
2023-11-21T00:00:00Z,0,0,727.0602,425.99792
2023-11-21T03:00:00Z,0,0,759.11053,446.07913
2023-11-21T06:00:00Z,0,0,816.5328,463.68484
2023-11-21T09:00:00Z,0,0,805.6536,452.99878
2023-11-21T12:00:00Z,0,0,820.0369,439.59274
2023-11-21T15:00:00Z,0,0,837.62024,468.81863
2023-11-21T18:00:00Z,0,0,835.80743,440.97675
2023-11-21T21:00:00Z,0,0,778.9752,438.69226
2023-11-22T00:00:00Z,0,0,767.56775,438.72827
2023-11-22T03:00:00Z,0,0,814.4426,458.359
2023-11-22T06:00:00Z,0,0,826.17145,443.55206
2023-11-22T09:00:00Z,0,0,852.2224,446.15762
2023-11-22T12:00:00Z,0,0,847.63654,441.74313
2023-11-22T15:00:00Z,0,0,850.30084,435.98016
2023-11-22T18:00:00Z,0,0,840.15735,435.34018
2023-11-22T21:00:00Z,0,0,786.8438,426.17212
2023-11-23T00:00:00Z,0,0,767.9453,428.1157
2023-11-23T03:00:00Z,0,0,806.07275,455.63174
2023-11-23T06:00:00Z,0,0,830.4321,444.09323
2023-11-23T09:00:00Z,0,0,858.84467,438.70224
2023-11-23T12:00:00Z,0,0,848.3081,435.39587
2023-11-23T15:00:00Z,0,0,844.28204,431.08914
2023-11-23T18:00:00Z,0,0,834.36847,427.7236
2023-11-23T21:00:00Z,0,0,796.0677,426.695
2023-11-24T00:00:00Z,0,0,770.3738,430.5931
2023-11-24T03:00:00Z,0,0,809.6659,432.27414
2023-11-24T06:00:00Z,0,0,835.4234,443.92035
2023-11-24T09:00:00Z,0,0,835.7733,439.63895
2023-11-24T12:00:00Z,0,0,826.78973,444.0429
2023-11-24T15:00:00Z,0,0,807.67236,445.28723
2023-11-24T18:00:00Z,0,0,848.93774,428.24225
2023-11-24T21:00:00Z,0,0,821.54285,429.3162
2023-11-25T00:00:00Z,0,0,776.089,430.9636
2023-11-25T03:00:00Z,0,0,804.4762,440.03464
2023-11-25T06:00:00Z,0,0,831.75793,460.63434
2023-11-25T09:00:00Z,0,0,848.36914,444.0267
2023-11-25T12:00:00Z,0,0,865.7694,449.556
2023-11-25T15:00:00Z,0,0,856.99585,439.34537
2023-11-25T18:00:00Z,0,0,850.9276,429.7055
2023-11-25T21:00:00Z,0,0,819.5138,432.21136
2023-11-26T00:00:00Z,0,0,791.19916,442.79553
2023-11-26T03:00:00Z,0,0,810.5849,438.06
2023-11-26T06:00:00Z,0,0,834.1267,441.40915
2023-11-26T09:00:00Z,0,0,863.4798,453.66516
2023-11-26T12:00:00Z,0,0,869.2716,436.62204
2023-11-26T15:00:00Z,0,0,892.10333,438.44498
2023-11-26T18:00:00Z,0,0,858.6166,434.45798
2023-11-26T21:00:00Z,0,0,863.61255,434.77533
2023-11-27T00:00:00Z,0,0,792.1521,444.73398
2023-11-27T03:00:00Z,0,0,820.8855,439.0443
2023-11-27T06:00:00Z,0,0,836.1859,476.86584
2023-11-27T09:00:00Z,0,0,873.7897,438.9067
2023-11-27T12:00:00Z,0,0,889.2616,445.90274
2023-11-27T15:00:00Z,0,0,902.0463,444.94327
2023-11-27T18:00:00Z,0,0,833.76544,438.931
2023-11-27T21:00:00Z,0,0,860.98096,442.77188
2023-11-28T00:00:00Z,0,0,785.50085,446.0255
2023-11-28T03:00:00Z,0,0,824.8732,449.5064
2023-11-28T06:00:00Z,0,0,838.6643,447.46393
2023-11-28T09:00:00Z,0,0,876.4832,449.4969
2023-11-28T12:00:00Z,0,0,905.02203,447.55188
2023-11-28T15:00:00Z,0,0,897.6433,489.3943
2023-11-28T18:00:00Z,0,0,839.63385,441.19882
2023-11-28T21:00:00Z,0,0,868.4902,443.30673
2023-11-29T00:00:00Z,0,0,793.8981,444.28778
2023-11-29T03:00:00Z,0,0,825.59393,447.21655
2023-11-29T06:00:00Z,0,0,838.8693,472.70795
2023-11-29T09:00:00Z,0,0,886.93823,444.78482
2023-11-29T12:00:00Z,0,0,912.66296,440.59244
2023-11-29T15:00:00Z,0,0,905.54987,447.00946
2023-11-29T18:00:00Z,0,0,895.7669,449.15173
2023-11-29T21:00:00Z,0,0,901.06366,437.73154
2023-11-30T00:00:00Z,0,0,882.19586,440.38223
2023-11-30T03:00:00Z,0,0,850.8055,445.4374
2023-11-30T06:00:00Z,0,0,864.6612,451.68103
2023-11-30T09:00:00Z,0,0,915.8441,449.39584
2023-11-30T12:00:00Z,0,0,912.825,451.0257
2023-11-30T15:00:00Z,0,0,923.7431,455.44965
2023-11-30T18:00:00Z,0,0,880.21344,444.25916
2023-11-30T21:00:00Z,0,0,854.5346,447.41605
2023-12-01T00:00:00Z,0,0,869.0432,450.58035
2023-12-01T03:00:00Z,0,0,860.2241,463.24347
2023-12-01T06:00:00Z,0,0,870.7018,443.20465
2023-12-01T09:00:00Z,0,0,908.0245,437.31943
2023-12-01T12:00:00Z,0,0,934.7736,439.80328
2023-12-01T15:00:00Z,0,0,943.2104,436.8588
2023-12-01T18:00:00Z,0,0,883.5074,434.5198
2023-12-01T21:00:00Z,0,0,845.08356,424.90778
2023-12-02T00:00:00Z,0,0,828.70105,428.11017
2023-12-02T03:00:00Z,0,0,844.2467,438.29794
2023-12-02T06:00:00Z,0,0,875.2039,434.26898
2023-12-02T09:00:00Z,0,0,875.32294,429.32724
2023-12-02T12:00:00Z,0,0,933.6036,427.5893
2023-12-02T15:00:00Z,0,0,985.0125,429.87122
2023-12-02T18:00:00Z,0,0,845.2323,426.9619
2023-12-02T21:00:00Z,0,0,837.33295,425.2289
2023-12-03T00:00:00Z,0,0,831.17834,425.66928
2023-12-03T03:00:00Z,0,0,839.07495,463.25604
2023-12-03T06:00:00Z,0,0,867.4012,451.05344
2023-12-03T09:00:00Z,0,0,877.5165,475.2971
2023-12-03T12:00:00Z,0,0,930.4731,453.3783
2023-12-03T15:00:00Z,0,0,967.5312,440.15982
2023-12-03T18:00:00Z,0,0,913.5548,428.18762
2023-12-03T21:00:00Z,0,0,843.6927,423.45517
2023-12-04T00:00:00Z,0,0,822.3056,430.2083
2023-12-04T03:00:00Z,0,0,852.0185,427.696
2023-12-04T06:00:00Z,0,0,865.49,443.47916
2023-12-04T09:00:00Z,0,0,879.39246,440.74344
2023-12-04T12:00:00Z,0,0,933.1265,449.195
2023-12-04T15:00:00Z,0,0,941.3302,431.5681
2023-12-04T18:00:00Z,0,0,917.5395,433.8078
2023-12-04T21:00:00Z,0,0,818.5983,431.61517
2023-12-05T00:00:00Z,0,0,828.61755,433.30103
2023-12-05T03:00:00Z,0,0,853.59314,436.4402
2023-12-05T06:00:00Z,0,0,877.3519,438.99808
2023-12-05T09:00:00Z,0,0,870.7769,438.77896
2023-12-05T12:00:00Z,0,0,882.7203,425.09344
2023-12-05T15:00:00Z,0,0,932.9729,429.60446
2023-12-05T18:00:00Z,0,0,929.6615,426.1662
2023-12-05T21:00:00Z,0,0,828.8975,432.44656
2023-12-06T00:00:00Z,0,0,871.0119,438.30466
2023-12-06T03:00:00Z,0,0,909.72595,456.21844
2023-12-06T06:00:00Z,0,0,924.86395,453.70364
2023-12-06T09:00:00Z,0,0,883.02814,475.0907
2023-12-06T12:00:00Z,0,0,932.3837,503.60068
2023-12-06T15:00:00Z,0,0,917.64105,467.24258
2023-12-06T18:00:00Z,0,0,959.3543,461.27515
2023-12-06T21:00:00Z,0,0,881.5814,443.3379
2023-12-07T00:00:00Z,0,0,892.5021,433.6481
2023-12-07T03:00:00Z,0,0,940.94995,436.85812
2023-12-07T06:00:00Z,0,0,904.55743,442.16342
2023-12-07T09:00:00Z,0,0,924.35474,439.11914
2023-12-07T12:00:00Z,0,0,936.0079,444.27084
2023-12-07T15:00:00Z,0,0,703.2734,445.6164
2023-12-07T18:00:00Z,0,0,677.84705,431.26413
2023-12-07T21:00:00Z,0,0,794.01996,430.22137
2023-12-08T00:00:00Z,0,0,803.907,427.14102
2023-12-08T03:00:00Z,0,0,863.61,434.62772
2023-12-08T06:00:00Z,0,0,643.2374,437.2553
2023-12-09T12:00:00Z,0,0,490.42514,453.68307
2023-12-09T15:00:00Z,0,0,492.84036,429.10516
2023-12-09T18:00:00Z,0,0,472.41928,424.67694
2023-12-09T21:00:00Z,0,0,484.57687,426.43015
2023-12-10T00:00:00Z,0,0,577.22314,427.38483
2023-12-10T03:00:00Z,0,0,688.0819,438.81998
2023-12-10T06:00:00Z,0,0,540.3402,437.3467
2023-12-10T09:00:00Z,0,0,526.9817,443.1581
2023-12-10T12:00:00Z,0,0,507.23773,450.3311
2023-12-10T15:00:00Z,0,0,529.4263,443.44327
2023-12-10T18:00:00Z,0,0,512.8395,431.91382
2023-12-10T21:00:00Z,0,0,523.1281,433.1407
2023-12-11T00:00:00Z,0,0,732.8255,432.16794
2023-12-11T03:00:00Z,0,0,817.30554,438.759
2023-12-11T06:00:00Z,0,0,587.47003,439.69827
2023-12-11T09:00:00Z,0,0,563.19904,433.3928
2023-12-11T12:00:00Z,0,0,558.231,432.87054
2023-12-11T15:00:00Z,0,0,589.32635,434.95435
2023-12-11T18:00:00Z,0,0,583.64343,435.31967
2023-12-11T21:00:00Z,0,0,573.8367,430.45728
2023-12-12T00:00:00Z,0,0,668.3432,430.93417
2023-12-12T03:00:00Z,0,0,704.50146,435.14224
2023-12-12T06:00:00Z,0,0,678.77576,448.59964
2023-12-12T09:00:00Z,0,0,622.1245,453.9719
2023-12-12T12:00:00Z,0,0,609.9005,440.02744
2023-12-12T15:00:00Z,0,0,627.2703,455.29068
2023-12-12T18:00:00Z,0,0,650.5388,447.3881
2023-12-12T21:00:00Z,0,0,632.13477,432.25568
2023-12-13T00:00:00Z,0,0,631.12415,434.50107
2023-12-13T03:00:00Z,0,0,678.1957,450.19034
2023-12-13T06:00:00Z,0,0,703.6142,442.59915
2023-12-13T09:00:00Z,0,0,672.41296,444.3005
2023-12-13T12:00:00Z,0,0,686.7512,440.6693
2023-12-13T15:00:00Z,0,0,685.3178,450.17932
2023-12-13T18:00:00Z,0,0,716.8818,443.9967
2023-12-13T21:00:00Z,0,0,680.1148,435.09708
2023-12-14T00:00:00Z,0,0,679.28046,439.30203
2023-12-14T03:00:00Z,0,0,709.4657,462.5757
2023-12-14T06:00:00Z,0,0,721.8529,450.3383
2023-12-14T09:00:00Z,0,0,653.79974,452.21085
2023-12-14T12:00:00Z,0,0,665.6021,454.69797
2023-12-14T15:00:00Z,0,0,668.8194,455.80563
2023-12-14T18:00:00Z,0,0,681.964,448.09552
2023-12-14T21:00:00Z,0,0,661.71045,439.5724
2023-12-15T00:00:00Z,0,0,664.8074,443.02692
2023-12-15T03:00:00Z,0,0,688.95654,452.81827
2023-12-15T06:00:00Z,0,0,714.2278,448.90485
2023-12-15T09:00:00Z,0,0,679.8361,442.62585
2023-12-15T12:00:00Z,0,0,690.4633,447.71414
2023-12-15T15:00:00Z,0,0,702.50586,444.38742
2023-12-15T18:00:00Z,0,0,716.49207,441.44882
2023-12-15T21:00:00Z,0,0,699.6986,439.15726
2023-12-16T00:00:00Z,0,0,688.07874,445.95123
2023-12-16T03:00:00Z,0,0,712.7182,441.4314
2023-12-16T06:00:00Z,0,0,731.3225,440.07516
2023-12-16T09:00:00Z,0,0,726.7994,457.44757
2023-12-16T12:00:00Z,0,0,720.6969,440.49344
2023-12-16T15:00:00Z,0,0,721.02826,443.87827
2023-12-16T18:00:00Z,0,0,726.5083,443.00018
2023-12-16T21:00:00Z,0,0,728.65234,439.96863
2023-12-17T00:00:00Z,0,0,700.7557,444.82312
2023-12-17T03:00:00Z,0,0,695.46277,448.74088
2023-12-17T06:00:00Z,0,0,738.5014,441.01556
2023-12-17T09:00:00Z,0,0,746.9004,443.85913
2023-12-17T12:00:00Z,0,0,740.5763,439.9169
2023-12-17T15:00:00Z,0,0,739.58673,445.2171
2023-12-17T18:00:00Z,0,0,735.1064,441.17517
2023-12-17T21:00:00Z,0,0,722.9793,438.67316
2023-12-18T00:00:00Z,0,0,716.03174,449.16898
2023-12-18T03:00:00Z,0,0,737.2522,455.0709
2023-12-18T06:00:00Z,0,0,748.4293,450.8481
2023-12-18T09:00:00Z,0,0,759.6004,454.516
2023-12-18T12:00:00Z,0,0,764.645,457.88245
2023-12-18T15:00:00Z,0,0,761.6366,438.9181
2023-12-18T18:00:00Z,0,0,759.29034,450.6969
2023-12-18T21:00:00Z,0,0,745.67957,443.77536
2023-12-19T00:00:00Z,0,0,768.0239,447.74915
2023-12-19T03:00:00Z,0,0,761.25037,460.87604
2023-12-19T06:00:00Z,0,0,782.8348,452.67694
2023-12-19T09:00:00Z,0,0,781.53357,454.42722
2023-12-19T12:00:00Z,0,0,792.74603,466.49744
2023-12-19T15:00:00Z,0,0,797.13336,451.07983
2023-12-19T18:00:00Z,0,0,788.6164,426.42996
2023-12-19T21:00:00Z,0,0,750.92346,443.52173
2023-12-20T00:00:00Z,0,0,762.9453,444.36414
2023-12-20T03:00:00Z,0,0,771.1671,465.0736
2023-12-20T06:00:00Z,0,0,805.908,501.24585
2023-12-20T09:00:00Z,0,0,805.3422,441.47845
2023-12-20T12:00:00Z,0,0,787.98505,445.34174
2023-12-20T15:00:00Z,0,0,791.0995,459.63333
2023-12-20T18:00:00Z,0,0,787.392,448.49173
2023-12-20T21:00:00Z,0,0,747.2836,446.79553
2023-12-21T00:00:00Z,0,0,750.46136,443.77414
2023-12-21T03:00:00Z,0,0,797.77124,446.80927
2023-12-21T06:00:00Z,0,0,798.3613,507.45847
2023-12-21T09:00:00Z,0,0,813.37506,468.05017
2023-12-21T12:00:00Z,0,0,796.9757,459.9145
2023-12-21T15:00:00Z,0,0,802.14526,452.29813
2023-12-21T18:00:00Z,0,0,804.29724,450.44653
2023-12-21T21:00:00Z,0,0,768.6138,435.3659
2023-12-22T00:00:00Z,0,0,778.6671,436.45108
2023-12-22T03:00:00Z,0,0,807.59076,446.0914
2023-12-22T06:00:00Z,0,0,813.94476,449.29776
2023-12-22T09:00:00Z,0,0,822.57275,453.2183
2023-12-22T12:00:00Z,0,0,835.63934,434.03656
2023-12-22T15:00:00Z,0,0,819.1269,427.4849
2023-12-22T18:00:00Z,0,0,832.86066,432.28687
2023-12-22T21:00:00Z,0,0,784.5313,425.3031
2023-12-23T00:00:00Z,0,0,766.91656,427.88895
2023-12-23T03:00:00Z,0,0,782.89136,434.59225
2023-12-23T06:00:00Z,0,0,797.09827,436.66364
2023-12-23T09:00:00Z,0,0,805.18604,438.01205
2023-12-23T12:00:00Z,0,0,798.9549,437.06708
2023-12-23T15:00:00Z,0,0,802.5907,442.62207
2023-12-23T18:00:00Z,0,0,819.19226,433.87152
2023-12-23T21:00:00Z,0,0,790.3549,426.30447
2023-12-24T00:00:00Z,0,0,756.19116,426.44485
2023-12-24T03:00:00Z,0,0,774.78186,435.77792
2023-12-24T06:00:00Z,0,0,803.10754,455.76172
2023-12-25T09:00:00Z,0,0,820.81757,427.7507
2023-12-25T12:00:00Z,0,0,824.8236,429.82346
2023-12-25T15:00:00Z,0,0,827.0897,433.07742
2023-12-25T18:00:00Z,0,0,810.7942,427.49277
2023-12-25T21:00:00Z,0,0,785.30206,429.07224
2023-12-26T00:00:00Z,0,0,746.14404,431.2707
2023-12-26T03:00:00Z,0,0,760.4833,431.07413
2023-12-26T06:00:00Z,0,0,811.6641,427.8014
2023-12-26T09:00:00Z,0,0,821.8081,438.80106
2023-12-26T12:00:00Z,0,0,828.229,434.77032
2023-12-26T15:00:00Z,0,0,800.1355,476.41815
2023-12-26T18:00:00Z,0,0,779.31134,437.085
2023-12-26T21:00:00Z,0,0,802.5521,431.12262
2023-12-27T00:00:00Z,0,0,746.6276,426.6596
2023-12-27T03:00:00Z,0,0,766.4809,443.22418
2023-12-27T06:00:00Z,0,0,780.3363,429.3957
2023-12-27T09:00:00Z,0,0,819.8517,429.529
2023-12-27T12:00:00Z,0,0,826.6565,430.20685
2023-12-27T15:00:00Z,0,0,822.8225,428.9333
2023-12-27T18:00:00Z,0,0,786.8798,426.36536
2023-12-27T21:00:00Z,0,0,763.3524,426.74228
2023-12-28T00:00:00Z,0,0,759.62836,428.31274
2023-12-28T03:00:00Z,0,0,768.88385,433.60123
2023-12-28T06:00:00Z,0,0,781.2184,427.00156
2023-12-28T09:00:00Z,0,0,817.81195,428.50085
2023-12-28T12:00:00Z,0,0,822.9302,429.03244
2023-12-28T15:00:00Z,0,0,825.42914,447.13947
2023-12-28T18:00:00Z,0,0,767.0871,430.19016
2023-12-28T21:00:00Z,0,0,772.9864,427.96674
2023-12-29T00:00:00Z,0,0,749.5139,429.12534
2023-12-29T03:00:00Z,0,0,761.65967,427.09433
2023-12-29T06:00:00Z,0,0,774.3633,429.9288
2023-12-29T09:00:00Z,0,0,825.2741,432.42413
2023-12-29T12:00:00Z,0,0,841.7668,432.0657
2023-12-29T15:00:00Z,0,0,838.74536,430.42413
2023-12-29T18:00:00Z,0,0,778.3434,427.34705
2023-12-29T21:00:00Z,0,0,759.25653,425.74103
2023-12-30T00:00:00Z,0,0,769.40686,425.88776
2023-12-30T03:00:00Z,0,0,764.4308,442.6145
2023-12-30T06:00:00Z,0,0,785.15875,486.2383
2023-12-30T09:00:00Z,0,0,835.79694,426.50256
2023-12-30T12:00:00Z,0,0,831.55505,457.13727
2023-12-30T15:00:00Z,0,0,836.5657,503.5364
2023-12-30T18:00:00Z,0,0,785.0607,447.53967
2023-12-30T21:00:00Z,0,0,773.64087,426.11945
2023-12-31T00:00:00Z,0,0,752.16364,428.86792
2023-12-31T03:00:00Z,0,0,780.47205,429.11862
2023-12-31T06:00:00Z,0,0,788.44586,429.32434
2023-12-31T09:00:00Z,0,0,808.6117,429.5862
2023-12-31T12:00:00Z,0,0,826.8487,432.34637
2023-12-31T15:00:00Z,0,0,811.78644,447.12463
2023-12-31T18:00:00Z,0,0,763.202,438.20825
2023-12-31T21:00:00Z,0,0,805.51495,434.11002
2024-01-01T00:00:00Z,0,0,740.04956,434.18515
2024-01-01T03:00:00Z,0,0,761.39343,434.1707
2024-01-01T06:00:00Z,0,0,775.39996,445.11414
2024-01-01T09:00:00Z,0,0,766.9028,448.87997
2024-01-01T12:00:00Z,0,0,726.884,435.44446
2024-01-01T15:00:00Z,0,0,744.34656,436.46692
2024-01-01T18:00:00Z,0,0,723.039,432.90262
2024-01-01T21:00:00Z,0,0,745.3609,428.97308
2024-01-02T00:00:00Z,0,0,712.08984,434.039
2024-01-02T03:00:00Z,0,0,713.83636,432.72552
2024-01-02T06:00:00Z,0,0,758.9685,444.62244
2024-01-02T09:00:00Z,0,0,780.7166,441.91382
2024-01-02T12:00:00Z,0,0,683.07336,444.74808
2024-01-02T15:00:00Z,0,0,699.2639,449.21103
2024-01-02T18:00:00Z,0,0,745.5759,443.6069
2024-01-02T21:00:00Z,0,0,721.49133,425.84082
2024-01-03T00:00:00Z,0,0,731.604,427.59967
2024-01-03T03:00:00Z,0,0,729.10724,426.96744
2024-01-03T06:00:00Z,0,0,771.5497,452.15588
2024-01-03T09:00:00Z,0,0,778.2548,448.51947
2024-01-03T12:00:00Z,0,0,698.9849,450.17932
2024-01-03T15:00:00Z,0,0,700.93774,448.26465
2024-01-03T18:00:00Z,0,0,704.7493,450.066
2024-01-03T21:00:00Z,0,0,727.454,431.8226
2024-01-04T00:00:00Z,0,0,736.6521,436.59448
2024-01-04T03:00:00Z,0,0,694.1523,466.08588
2024-01-04T06:00:00Z,0,0,697.82465,493.3671
2024-01-04T09:00:00Z,0,0,762.13916,472.57413
2024-01-04T12:00:00Z,0,0,700.9905,447.02792
2024-01-04T15:00:00Z,0,0,696.68414,467.21136
2024-01-04T18:00:00Z,0,0,698.5068,446.73398
2024-01-04T21:00:00Z,0,0,747.05835,428.98892
2024-01-05T00:00:00Z,0,0,751.40607,432.38208
2024-01-05T03:00:00Z,0,0,718.87024,434.29776
2024-01-05T06:00:00Z,0,0,723.4703,438.13535
2024-01-05T09:00:00Z,0,0,704.8342,441.16867
2024-01-05T12:00:00Z,0,0,715.4181,434.91275
2024-01-05T15:00:00Z,0,0,700.7522,439.1912
2024-01-05T18:00:00Z,0,0,700.7935,428.2002
2024-01-05T21:00:00Z,0,0,706.8569,425.3367
2024-01-06T00:00:00Z,0,0,727.2092,426.64157
2024-01-06T03:00:00Z,0,0,711.98773,434.3279
2024-01-06T06:00:00Z,0,0,733.16583,437.81226
2024-01-06T09:00:00Z,0,0,739.32446,435.3598
2024-01-06T12:00:00Z,0,0,733.61523,431.53568
2024-01-06T15:00:00Z,0,0,731.66724,428.08032
2024-01-06T18:00:00Z,0,0,726.1426,426.52
2024-01-06T21:00:00Z,0,0,707.6801,428.74582
2024-01-07T00:00:00Z,0,0,743.66486,439.24384
2024-01-07T03:00:00Z,0,0,749.6326,435.5584
2024-01-07T06:00:00Z,0,0,709.1614,430.26517
2024-01-07T09:00:00Z,0,0,700.3086,435.94846
2024-01-07T12:00:00Z,0,0,707.061,433.42688
