Number,Id,Datetime,Timestamp,Runtime,Type,Depth,Temperature,Heading,Roll,Pitch
289,1376,2025-02-26 03:00:23,1740567623,2879,p,6.12,7.7,91.9,-105.9,16.9
290,1377,2025-02-26 03:00:33,1740567633,2889,p,6.11,7.7,91.9,-105.9,16.9
291,1378,2025-02-26 03:00:43,1740567643,2899,p,6.11,7.7,91.9,-105.9,16.9
292,1379,2025-02-26 03:00:52,1740567652,2908,p,6.11,7.7,91.9,-105.9,16.9
293,1380,2025-02-26 03:01:02,1740567662,2918,p,6.11,7.7,91.9,-105.9,16.9
294,1381,2025-02-26 03:01:12,1740567672,2928,p,6.1,7.7,91.9,-105.9,16.9
295,1382,2025-02-26 03:01:22,1740567682,2938,p,6.11,7.7,91.9,-105.9,16.9
296,1383,2025-02-26 03:01:32,1740567692,2948,p,6.1,7.7,91.9,-105.9,16.9
297,1384,2025-02-26 03:01:42,1740567702,2958,p,6.11,7.7,91.9,-105.9,16.9
298,1385,2025-02-26 03:01:52,1740567712,2968,p,6.11,7.7,91.9,-105.9,16.9
299,1386,2025-02-26 03:02:02,1740567722,2978,p,6.1,7.7,91.9,-105.9,16.9
300,1387,2025-02-26 03:02:12,1740567732,2988,p,6.11,7.7,91.9,-105.9,16.9
301,1388,2025-02-26 03:02:22,1740567742,2998,p,6.1,7.7,91.9,-105.9,16.9
302,1389,2025-02-26 03:02:32,1740567752,3008,p,6.1,7.7,91.9,-105.9,16.9
303,1390,2025-02-26 03:02:42,1740567762,3018,p,6.1,7.7,91.9,-105.9,16.9
304,1391,2025-02-26 03:02:52,1740567772,3028,p,6.1,7.7,91.9,-105.9,16.9
305,1392,2025-02-26 03:03:02,1740567782,3038,p,6.1,7.7,91.9,-105.9,16.9
306,1393,2025-02-26 03:03:12,1740567792,3048,p,6.1,7.7,91.9,-105.9,16.9
307,1394,2025-02-26 03:03:22,1740567802,3058,p,6.1,7.7,91.9,-105.9,16.9
308,1395,2025-02-26 03:03:32,1740567812,3068,p,6.1,7.7,91.9,-105.9,16.9
309,1396,2025-02-26 03:03:42,1740567822,3078,p,6.11,7.7,91.9,-105.9,16.9
310,1397,2025-02-26 03:03:52,1740567832,3088,p,6.1,7.7,91.9,-105.9,16.9
311,1398,2025-02-26 03:04:02,1740567842,3098,p,6.11,7.7,91.9,-105.9,16.9
312,1399,2025-02-26 03:04:12,1740567852,3108,p,6.1,7.7,91.9,-105.9,16.9
313,1400,2025-02-26 03:04:22,1740567862,3118,p,6.09,7.7,91.9,-105.9,16.9
314,1401,2025-02-26 03:04:31,1740567871,3127,p,6.1,7.7,91.9,-105.9,16.9
315,1402,2025-02-26 03:04:41,1740567881,3137,p,6.11,7.7,91.9,-105.9,16.9
316,1403,2025-02-26 03:04:51,1740567891,3147,p,6.11,7.7,91.9,-105.9,16.9
317,1404,2025-02-26 03:05:01,1740567901,3157,p,6.1,7.7,91.9,-105.9,16.9
318,1405,2025-02-26 03:05:11,1740567911,3167,p,6.1,7.7,91.9,-105.9,16.9
319,1406,2025-02-26 03:05:21,1740567921,3177,p,6.11,7.7,91.9,-105.9,16.9
320,1407,2025-02-26 03:05:31,1740567931,3187,p,6.11,7.7,91.9,-105.9,16.9
321,1408,2025-02-26 03:05:41,1740567941,3197,p,6.11,7.7,91.9,-105.9,16.9
322,1409,2025-02-26 03:05:51,1740567951,3207,p,6.11,7.7,91.9,-105.9,16.9
323,1410,2025-02-26 03:06:01,1740567961,3217,p,6.11,7.7,91.9,-105.9,16.9
324,1411,2025-02-26 03:06:11,1740567971,3227,p,6.11,7.7,91.9,-105.9,16.9
325,1412,2025-02-26 03:06:21,1740567981,3237,p,6.11,7.7,91.9,-105.9,16.9
326,1413,2025-02-26 03:06:31,1740567991,3247,p,6.11,7.7,91.9,-105.9,16.9
327,1414,2025-02-26 03:06:41,1740568001,3257,p,6.12,7.7,91.9,-105.9,16.9
328,1415,2025-02-26 03:06:51,1740568011,3267,p,6.12,7.7,91.9,-105.9,16.9
329,1416,2025-02-26 03:07:01,1740568021,3277,p,6.11,7.7,91.9,-105.9,16.9
330,1417,2025-02-26 03:07:11,1740568031,3287,p,6.12,7.7,91.9,-105.9,16.9
331,1418,2025-02-26 03:07:21,1740568041,3297,p,6.12,7.7,91.9,-105.9,16.9
332,1419,2025-02-26 03:07:31,1740568051,3307,p,6.11,7.7,91.9,-105.9,16.9
333,1420,2025-02-26 03:07:41,1740568061,3317,p,6.11,7.7,91.9,-105.9,16.9
334,1421,2025-02-26 03:07:51,1740568071,3327,p,6.12,7.7,91.9,-105.9,16.9
335,1422,2025-02-26 03:08:01,1740568081,3337,p,6.12,7.7,91.9,-105.9,16.9
336,1423,2025-02-26 03:08:10,1740568090,3346,p,6.12,7.7,91.9,-105.9,16.9
337,1424,2025-02-26 03:08:20,1740568100,3356,p,6.12,7.7,91.9,-105.9,16.9
338,1425,2025-02-26 03:08:30,1740568110,3366,p,6.12,7.7,91.9,-105.9,16.9
339,1426,2025-02-26 03:08:40,1740568120,3376,p,6.12,7.7,91.9,-105.9,16.9
340,1427,2025-02-26 03:08:50,1740568130,3386,p,6.12,7.7,91.9,-105.9,16.9
341,1428,2025-02-26 03:09:00,1740568140,3396,p,6.12,7.7,91.9,-105.9,16.9
342,1429,2025-02-26 03:09:10,1740568150,3406,p,6.12,7.7,91.9,-105.9,16.9
343,1430,2025-02-26 03:09:20,1740568160,3416,p,6.12,7.7,91.9,-105.9,16.9
344,1431,2025-02-26 03:09:30,1740568170,3426,p,6.12,7.8,91.9,-105.9,16.9
345,1432,2025-02-26 03:09:40,1740568180,3436,p,6.13,7.7,91.9,-106,16.9
346,1433,2025-02-26 03:09:50,1740568190,3446,p,6.12,7.7,91.9,-106,16.9
347,1434,2025-02-26 03:10:00,1740568200,3456,p,6.12,7.7,91.9,-106,16.9
348,1435,2025-02-26 03:10:10,1740568210,3466,p,6.13,7.7,91.9,-106,16.9
349,1436,2025-02-26 03:10:20,1740568220,3476,p,6.12,7.7,91.9,-106,16.9
350,1437,2025-02-26 03:10:30,1740568230,3486,p,6.12,7.7,91.9,-106,16.9
351,1438,2025-02-26 03:10:40,1740568240,3496,p,6.12,7.7,91.9,-106,16.9
352,1439,2025-02-26 03:10:50,1740568250,3506,p,6.12,7.7,91.9,-106,16.9
353,1440,2025-02-26 03:11:00,1740568260,3516,p,6.12,7.7,91.9,-106,16.9
354,1441,2025-02-26 03:11:10,1740568270,3526,p,6.12,7.7,91.9,-106,16.9
355,1442,2025-02-26 03:11:20,1740568280,3536,p,6.13,7.7,91.9,-106,16.9
356,1443,2025-02-26 03:11:30,1740568290,3546,p,6.12,7.7,91.9,-106,16.9
357,1444,2025-02-26 03:11:39,1740568299,3555,p,6.12,7.7,91.9,-106,16.9
358,1445,2025-02-26 03:11:49,1740568309,3565,p,6.12,7.7,91.9,-106,16.9
359,1446,2025-02-26 03:11:59,1740568319,3575,p,6.12,7.7,91.9,-106,16.9
360,1447,2025-02-26 03:12:09,1740568329,3585,p,6.12,7.7,91.9,-106,16.9
361,1448,2025-02-26 03:12:19,1740568339,3595,p,6.12,7.7,91.9,-106,16.9
362,1449,2025-02-26 03:12:29,1740568349,3605,p,6.12,7.7,91.9,-106,16.9
363,1450,2025-02-26 03:12:39,1740568359,3615,p,6.12,7.7,91.9,-106,16.9
364,1451,2025-02-26 03:12:49,1740568369,3625,p,6.12,7.7,91.9,-106,16.9
365,1452,2025-02-26 03:12:59,1740568379,3635,p,6.12,7.7,91.9,-106,16.9
366,1453,2025-02-26 03:13:09,1740568389,3645,p,6.12,7.7,91.9,-106,16.9
367,1454,2025-02-26 03:13:19,1740568399,3655,p,6.13,7.7,91.9,-106,16.9
368,1455,2025-02-26 03:13:29,1740568409,3665,p,6.12,7.7,91.9,-106,16.9
369,1456,2025-02-26 03:13:39,1740568419,3675,p,6.12,7.7,91.9,-106,16.9
370,1457,2025-02-26 03:13:49,1740568429,3685,p,6.11,7.7,91.9,-106,16.9
371,1458,2025-02-26 03:13:59,1740568439,3695,p,6.13,7.7,91.9,-106,16.9
372,1459,2025-02-26 03:14:09,1740568449,3705,p,6.12,7.7,91.9,-106,16.9
373,1460,2025-02-26 03:14:19,1740568459,3715,p,6.12,7.7,91.9,-106,16.9
374,1461,2025-02-26 03:14:29,1740568469,3725,p,6.12,7.7,91.9,-106,16.9
375,1462,2025-02-26 03:14:39,1740568479,3735,p,6.13,7.7,91.9,-106,16.9
376,1463,2025-02-26 03:14:49,1740568489,3745,p,6.12,7.7,91.9,-106,16.9
377,1464,2025-02-26 03:14:59,1740568499,3755,p,6.12,7.7,91.9,-106,16.9
378,1465,2025-02-26 03:15:09,1740568509,3765,p,6.11,7.7,91.9,-106,16.9
379,1466,2025-02-26 03:15:18,1740568518,3774,p,6.11,7.7,91.9,-106,16.9
380,1467,2025-02-26 03:15:28,1740568528,3784,p,6.12,7.7,91.9,-106,16.9
381,1468,2025-02-26 03:15:38,1740568538,3794,p,6.12,7.7,91.9,-106,16.9
382,1469,2025-02-26 03:15:48,1740568548,3804,p,6.12,7.7,91.9,-106,16.9
383,1470,2025-02-26 03:15:58,1740568558,3814,p,6.12,7.7,91.9,-106,16.9
384,1471,2025-02-26 03:16:08,1740568568,3824,p,6.12,7.7,91.9,-106,16.9
385,1472,2025-02-26 03:16:18,1740568578,3834,p,6.12,7.7,91.9,-106,16.9
386,1473,2025-02-26 03:16:28,1740568588,3844,p,6.12,7.7,91.9,-106,16.9
387,1474,2025-02-26 03:16:38,1740568598,3854,p,6.11,7.7,91.9,-106,16.9
388,1475,2025-02-26 03:16:48,1740568608,3864,p,6.11,7.7,91.9,-106,16.9
389,1476,2025-02-26 03:16:58,1740568618,3874,p,6.12,7.7,91.9,-106,16.9
390,1477,2025-02-26 03:17:08,1740568628,3884,p,6.12,7.7,91.9,-106,16.9
391,1478,2025-02-26 03:17:18,1740568638,3894,p,6.12,7.7,91.9,-106,16.9
392,1479,2025-02-26 03:17:28,1740568648,3904,p,6.13,7.7,91.9,-106,16.9
393,1480,2025-02-26 03:17:38,1740568658,3914,p,6.13,7.7,91.9,-106,16.9
394,1481,2025-02-26 03:17:48,1740568668,3924,p,6.12,7.7,91.9,-106,16.9
395,1482,2025-02-26 03:17:58,1740568678,3934,p,6.13,7.7,91.9,-106,16.9
396,1483,2025-02-26 03:18:08,1740568688,3944,p,6.13,7.7,91.9,-106,16.9
397,1484,2025-02-26 03:18:18,1740568698,3954,p,6.13,7.7,91.9,-106,16.9
398,1485,2025-02-26 03:18:28,1740568708,3964,p,6.12,7.7,91.9,-106,16.9
399,1486,2025-02-26 03:18:38,1740568718,3974,p,6.13,7.7,91.9,-106,16.9
400,1487,2025-02-26 03:18:48,1740568728,3984,p,6.13,7.7,91.9,-106,16.9
401,1488,2025-02-26 03:18:57,1740568737,3993,p,6.13,7.7,91.9,-106,16.9
402,1489,2025-02-26 03:19:07,1740568747,4003,p,6.13,7.7,91.9,-106,16.9
403,1490,2025-02-26 03:19:17,1740568757,4013,p,6.14,7.7,91.9,-106,16.9
404,1491,2025-02-26 03:19:27,1740568767,4023,p,6.13,7.7,91.9,-106,16.9
405,1492,2025-02-26 03:19:37,1740568777,4033,p,6.13,7.7,91.9,-106,16.9
406,1493,2025-02-26 03:19:47,1740568787,4043,p,6.13,7.7,91.9,-106,16.9
407,1494,2025-02-26 03:19:57,1740568797,4053,p,6.14,7.7,91.9,-106,16.9
408,1495,2025-02-26 03:20:07,1740568807,4063,p,6.14,7.7,91.9,-106,16.9
409,1496,2025-02-26 03:20:17,1740568817,4073,p,6.13,7.7,91.9,-106,16.9
410,1497,2025-02-26 03:20:27,1740568827,4083,p,6.13,7.7,91.9,-106,16.9
411,1498,2025-02-26 03:20:37,1740568837,4093,p,6.14,7.7,91.9,-106.1,16.8
412,1499,2025-02-26 03:20:47,1740568847,4103,p,6.13,7.7,91.9,-106.1,16.8
413,1500,2025-02-26 03:20:57,1740568857,4113,p,6.13,7.7,91.9,-106.1,16.8
414,1501,2025-02-26 03:21:07,1740568867,4123,p,6.13,7.7,91.9,-106.1,16.8
415,1502,2025-02-26 03:21:17,1740568877,4133,p,6.14,7.7,91.9,-106.1,16.8
416,1503,2025-02-26 03:21:27,1740568887,4143,p,6.13,7.7,91.9,-106.1,16.8
417,1504,2025-02-26 03:21:37,1740568897,4153,p,6.13,7.7,91.9,-106.1,16.8
418,1505,2025-02-26 03:21:47,1740568907,4163,p,6.14,7.7,91.9,-106.1,16.8
419,1506,2025-02-26 03:21:57,1740568917,4173,p,6.13,7.7,91.9,-106.1,16.8
420,1507,2025-02-26 03:22:07,1740568927,4183,p,6.13,7.7,91.9,-106.1,16.8
421,1508,2025-02-26 03:22:17,1740568937,4193,p,6.14,7.7,91.9,-106.1,16.8
422,1509,2025-02-26 03:22:26,1740568946,4202,p,6.14,7.7,91.9,-106.1,16.8
423,1510,2025-02-26 03:22:36,1740568956,4212,p,6.14,7.7,91.9,-106.1,16.8
424,1511,2025-02-26 03:22:46,1740568966,4222,p,6.15,7.7,91.9,-106.1,16.8
425,1512,2025-02-26 03:22:56,1740568976,4232,p,6.14,7.7,91.9,-106.1,16.8
426,1513,2025-02-26 03:23:06,1740568986,4242,p,6.14,7.7,91.9,-106.1,16.8
427,1514,2025-02-26 03:23:16,1740568996,4252,p,6.14,7.7,91.9,-106.1,16.8
428,1515,2025-02-26 03:23:26,1740569006,4262,p,6.14,7.7,91.9,-106.1,16.8
429,1516,2025-02-26 03:23:36,1740569016,4272,p,6.14,7.7,91.9,-106.1,16.8
430,1517,2025-02-26 03:23:46,1740569026,4282,p,6.14,7.7,91.9,-106.1,16.8
431,1518,2025-02-26 03:23:56,1740569036,4292,p,6.14,7.7,91.9,-106.1,16.8
432,1519,2025-02-26 03:24:06,1740569046,4302,p,6.13,7.7,91.9,-106.1,16.8
433,1520,2025-02-26 03:24:16,1740569056,4312,p,6.14,7.7,91.9,-106.1,16.8
434,1521,2025-02-26 03:24:26,1740569066,4322,p,6.14,7.7,91.9,-106.1,16.8
435,1522,2025-02-26 03:24:36,1740569076,4332,p,6.14,7.7,91.9,-106.1,16.8
436,1523,2025-02-26 03:24:46,1740569086,4342,p,6.14,7.7,91.9,-106.1,16.8
437,1524,2025-02-26 03:24:56,1740569096,4352,p,6.15,7.7,91.9,-106.1,16.8
438,1525,2025-02-26 03:25:06,1740569106,4362,p,6.14,7.7,91.9,-106.1,16.8
439,1526,2025-02-26 03:25:16,1740569116,4372,p,6.14,7.7,91.9,-106.1,16.8
440,1527,2025-02-26 03:25:26,1740569126,4382,p,6.14,7.8,91.9,-106.1,16.8
441,1528,2025-02-26 03:25:36,1740569136,4392,p,6.14,7.7,91.9,-106.1,16.8
442,1529,2025-02-26 03:25:46,1740569146,4402,p,6.13,7.7,91.9,-106.1,16.8
443,1530,2025-02-26 03:25:55,1740569155,4411,p,6.14,7.7,91.9,-106.1,16.8
444,1531,2025-02-26 03:26:05,1740569165,4421,p,6.14,7.7,91.9,-106.1,16.8
445,1532,2025-02-26 03:26:15,1740569175,4431,p,6.14,7.7,91.9,-106.1,16.8
446,1533,2025-02-26 03:26:25,1740569185,4441,p,6.13,7.7,91.9,-106.1,16.8
447,1534,2025-02-26 03:26:35,1740569195,4451,p,6.13,7.7,91.9,-106.1,16.8
448,1535,2025-02-26 03:26:45,1740569205,4461,p,6.14,7.8,91.9,-106.1,16.8
449,1536,2025-02-26 03:26:55,1740569215,4471,p,6.14,7.8,91.9,-106.1,16.8
450,1537,2025-02-26 03:27:05,1740569225,4481,p,6.13,7.8,91.9,-106.1,16.8
451,1538,2025-02-26 03:27:15,1740569235,4491,p,6.14,7.7,91.9,-106.1,16.8
452,1539,2025-02-26 03:27:25,1740569245,4501,p,6.14,7.7,91.9,-106.1,16.8
453,1540,2025-02-26 03:27:35,1740569255,4511,p,6.13,7.8,91.9,-106.1,16.8
454,1541,2025-02-26 03:27:45,1740569265,4521,p,6.13,7.8,91.9,-106.1,16.8
455,1542,2025-02-26 03:27:55,1740569275,4531,p,6.13,7.8,91.9,-106.1,16.8
456,1543,2025-02-26 03:28:05,1740569285,4541,p,6.13,7.7,91.9,-106.1,16.8
457,1544,2025-02-26 03:28:15,1740569295,4551,p,6.13,7.7,91.9,-106.1,16.8
458,1545,2025-02-26 03:28:25,1740569305,4561,p,6.13,7.7,91.9,-106.1,16.8
459,1546,2025-02-26 03:28:35,1740569315,4571,p,6.13,7.7,91.9,-106.1,16.8
460,1547,2025-02-26 03:28:45,1740569325,4581,p,6.13,7.7,91.9,-106.1,16.8
461,1548,2025-02-26 03:28:55,1740569335,4591,p,6.13,7.7,91.9,-106.1,16.8
462,1549,2025-02-26 03:29:05,1740569345,4601,p,6.13,7.7,91.9,-106.1,16.8
463,1550,2025-02-26 03:29:15,1740569355,4611,p,6.13,7.7,91.9,-106.1,16.8
464,1551,2025-02-26 03:29:24,1740569364,4620,p,6.13,7.7,91.9,-106.1,16.8
465,1552,2025-02-26 03:29:34,1740569374,4630,p,6.14,7.7,91.9,-106.1,16.8
466,1553,2025-02-26 03:29:44,1740569384,4640,p,6.13,7.7,91.9,-106.1,16.8
467,1554,2025-02-26 03:29:54,1740569394,4650,p,6.13,7.7,91.9,-106.1,16.8
468,1555,2025-02-26 03:30:04,1740569404,4660,p,6.14,7.7,91.9,-106.1,16.8
469,1556,2025-02-26 03:30:14,1740569414,4670,p,6.14,7.7,91.9,-106.1,16.8
470,1557,2025-02-26 03:30:24,1740569424,4680,p,6.13,7.7,91.9,-106.1,16.8
471,1558,2025-02-26 03:30:34,1740569434,4690,p,6.13,7.7,91.9,-106.1,16.8
472,1559,2025-02-26 03:30:44,1740569444,4700,p,6.14,7.7,91.9,-106.1,16.8
473,1560,2025-02-26 03:30:54,1740569454,4710,p,6.13,7.7,91.9,-106.1,16.8
474,1561,2025-02-26 03:31:04,1740569464,4720,p,6.14,7.7,91.9,-106.1,16.8
475,1562,2025-02-26 03:31:14,1740569474,4730,p,6.14,7.7,91.9,-106.1,16.8
476,1563,2025-02-26 03:31:24,1740569484,4740,p,6.15,7.7,91.9,-106.1,16.8
477,1564,2025-02-26 03:31:34,1740569494,4750,p,6.14,7.7,91.9,-106.1,16.7
478,1565,2025-02-26 03:31:44,1740569504,4760,p,6.15,7.7,91.9,-106.1,16.7
479,1566,2025-02-26 03:31:54,1740569514,4770,p,6.15,7.7,91.9,-106.1,16.7
480,1567,2025-02-26 03:32:04,1740569524,4780,p,6.16,7.7,91.9,-106.1,16.7
481,1568,2025-02-26 03:32:14,1740569534,4790,p,6.15,7.7,91.9,-106.1,16.7
482,1569,2025-02-26 03:32:24,1740569544,4800,p,6.15,7.7,91.9,-106.1,16.7
483,1570,2025-02-26 03:32:34,1740569554,4810,p,6.15,7.7,91.9,-106.1,16.7
484,1571,2025-02-26 03:32:44,1740569564,4820,p,6.14,7.7,91.9,-106.1,16.7
485,1572,2025-02-26 03:32:53,1740569573,4829,p,6.15,7.7,91.9,-106.1,16.7
486,1573,2025-02-26 03:33:03,1740569583,4839,p,6.16,7.7,91.9,-106.1,16.7
487,1574,2025-02-26 03:33:13,1740569593,4849,p,6.15,7.7,91.9,-106.1,16.7
488,1575,2025-02-26 03:33:23,1740569603,4859,p,6.16,7.7,91.9,-106.1,16.7
489,1576,2025-02-26 03:33:33,1740569613,4869,p,6.16,7.7,91.9,-106.1,16.7
490,1577,2025-02-26 03:33:43,1740569623,4879,p,6.15,7.7,91.9,-106.1,16.7
491,1578,2025-02-26 03:33:53,1740569633,4889,p,6.15,7.7,91.9,-106.1,16.7
492,1579,2025-02-26 03:34:03,1740569643,4899,p,6.16,7.7,91.9,-106.1,16.7
493,1580,2025-02-26 03:34:13,1740569653,4909,p,6.16,7.7,91.9,-106.1,16.7
494,1581,2025-02-26 03:34:23,1740569663,4919,p,6.16,7.7,91.9,-106.1,16.7
495,1582,2025-02-26 03:34:33,1740569673,4929,p,6.16,7.7,91.9,-106.1,16.7
496,1583,2025-02-26 03:34:43,1740569683,4939,p,6.16,7.7,91.9,-106.1,16.7
497,1584,2025-02-26 03:34:53,1740569693,4949,p,6.16,7.7,91.9,-106.1,16.7
498,1585,2025-02-26 03:35:03,1740569703,4959,p,6.15,7.7,91.9,-106.1,16.7
499,1586,2025-02-26 03:35:13,1740569713,4969,p,6.15,7.6,91.9,-106.1,16.7
500,1587,2025-02-26 03:35:23,1740569723,4979,p,6.15,7.6,91.9,-106.1,16.7
501,1588,2025-02-26 03:35:33,1740569733,4989,p,6.15,7.6,91.9,-106.1,16.7
502,1589,2025-02-26 03:35:43,1740569743,4999,p,6.15,7.6,91.9,-106.1,16.7
503,1590,2025-02-26 03:35:53,1740569753,5009,p,6.15,7.6,91.9,-106.1,16.7
504,1591,2025-02-26 03:36:03,1740569763,5019,p,6.15,7.6,91.9,-106.1,16.7
505,1592,2025-02-26 03:36:13,1740569773,5029,p,6.15,7.6,91.9,-106.1,16.7
506,1593,2025-02-26 03:36:23,1740569783,5039,p,6.15,7.6,91.9,-106.1,16.7
507,1594,2025-02-26 03:36:32,1740569792,5048,p,6.14,7.6,91.9,-106.1,16.7
508,1595,2025-02-26 03:36:42,1740569802,5058,p,6.14,7.6,91.9,-106.1,16.7
509,1596,2025-02-26 03:36:52,1740569812,5068,p,6.14,7.6,91.9,-106.1,16.7
510,1597,2025-02-26 03:37:02,1740569822,5078,p,6.15,7.6,91.9,-106.1,16.7
511,1598,2025-02-26 03:37:12,1740569832,5088,p,6.14,7.6,91.9,-106.1,16.7
512,1599,2025-02-26 03:37:22,1740569842,5098,p,6.14,7.7,91.9,-106.1,16.7
513,1600,2025-02-26 03:37:32,1740569852,5108,p,6.15,7.7,91.9,-106.1,16.7
514,1601,2025-02-26 03:37:42,1740569862,5118,p,6.14,7.6,91.9,-106.1,16.7
515,1602,2025-02-26 03:37:52,1740569872,5128,p,6.15,7.6,91.9,-106.1,16.7
516,1603,2025-02-26 03:38:02,1740569882,5138,p,6.14,7.6,91.9,-106.1,16.7
517,1604,2025-02-26 03:38:12,1740569892,5148,p,6.15,7.6,91.9,-106.1,16.7
518,1605,2025-02-26 03:38:22,1740569902,5158,p,6.15,7.7,91.9,-106.1,16.7
519,1606,2025-02-26 03:38:32,1740569912,5168,p,6.15,7.7,91.9,-106.1,16.7
520,1607,2025-02-26 03:38:42,1740569922,5178,p,6.14,7.7,91.9,-106.1,16.7
521,1608,2025-02-26 03:38:52,1740569932,5188,p,6.14,7.7,91.9,-106.1,16.7
522,1609,2025-02-26 03:39:02,1740569942,5198,p,6.13,7.7,91.9,-106.1,16.7
523,1610,2025-02-26 03:39:12,1740569952,5208,p,6.14,7.7,91.9,-106.1,16.7
524,1611,2025-02-26 03:39:22,1740569962,5218,p,6.14,7.7,91.9,-106.1,16.7
525,1612,2025-02-26 03:39:32,1740569972,5228,p,6.14,7.7,91.9,-106.1,16.7
526,1613,2025-02-26 03:39:42,1740569982,5238,p,6.13,7.7,91.9,-106.1,16.7
527,1614,2025-02-26 03:39:52,1740569992,5248,p,6.14,7.7,91.9,-106.1,16.7
528,1615,2025-02-26 03:40:02,1740570002,5258,p,6.14,7.7,91.9,-106.1,16.7
529,1616,2025-02-26 03:40:11,1740570011,5267,p,6.14,7.7,91.9,-106.1,16.7
530,1617,2025-02-26 03:40:21,1740570021,5277,p,6.14,7.7,91.9,-106.1,16.7
531,1618,2025-02-26 03:40:31,1740570031,5287,p,6.14,7.7,91.9,-106.1,16.7
532,1619,2025-02-26 03:40:41,1740570041,5297,p,6.14,7.7,91.9,-106.1,16.7
533,1620,2025-02-26 03:40:51,1740570051,5307,p,6.15,7.7,91.9,-106.1,16.7
534,1621,2025-02-26 03:41:01,1740570061,5317,p,6.15,7.7,91.9,-106.1,16.7
535,1622,2025-02-26 03:41:11,1740570071,5327,p,6.14,7.7,91.9,-106.1,16.7
536,1623,2025-02-26 03:41:21,1740570081,5337,p,6.15,7.7,91.9,-106.1,16.7
537,1624,2025-02-26 03:41:31,1740570091,5347,p,6.15,7.7,91.9,-106.1,16.7
538,1625,2025-02-26 03:41:41,1740570101,5357,p,6.14,7.7,91.9,-106.1,16.7
539,1626,2025-02-26 03:41:51,1740570111,5367,p,6.15,7.7,91.9,-106.1,16.7
540,1627,2025-02-26 03:42:01,1740570121,5377,p,6.15,7.7,91.9,-106.1,16.7
541,1628,2025-02-26 03:42:11,1740570131,5387,p,6.15,7.7,91.9,-106.1,16.7
542,1629,2025-02-26 03:42:21,1740570141,5397,p,6.14,7.6,91.9,-106.1,16.7
543,1630,2025-02-26 03:42:31,1740570151,5407,p,6.15,7.7,91.9,-106.1,16.7
544,1631,2025-02-26 03:42:41,1740570161,5417,p,6.16,7.7,91.9,-106.1,16.7
545,1632,2025-02-26 03:42:51,1740570171,5427,p,6.15,7.7,91.9,-106.1,16.7
546,1633,2025-02-26 03:43:01,1740570181,5437,p,6.15,7.7,91.9,-106.1,16.7
547,1634,2025-02-26 03:43:11,1740570191,5447,p,6.15,7.7,91.9,-106.1,16.7
548,1635,2025-02-26 03:43:21,1740570201,5457,p,6.16,7.7,91.9,-106.1,16.7
549,1636,2025-02-26 03:43:31,1740570211,5467,p,6.16,7.7,91.9,-106.1,16.7
550,1637,2025-02-26 03:43:40,1740570220,5476,p,6.16,7.7,91.9,-106.1,16.7
551,1638,2025-02-26 03:43:50,1740570230,5486,p,6.16,7.7,91.9,-106.1,16.7
552,1639,2025-02-26 03:44:00,1740570240,5496,p,6.15,7.7,91.9,-106.1,16.7
553,1640,2025-02-26 03:44:10,1740570250,5506,p,6.15,7.7,91.9,-106.1,16.7
554,1641,2025-02-26 03:44:20,1740570260,5516,p,6.15,7.7,91.9,-106.1,16.7
555,1642,2025-02-26 03:44:30,1740570270,5526,p,6.15,7.6,91.9,-106.1,16.7
556,1643,2025-02-26 03:44:40,1740570280,5536,p,6.15,7.7,91.9,-106.1,16.7
557,1644,2025-02-26 03:44:50,1740570290,5546,p,6.15,7.7,91.9,-106.1,16.7
558,1645,2025-02-26 03:45:00,1740570300,5556,p,6.16,7.7,91.9,-106.1,16.7
559,1646,2025-02-26 03:45:10,1740570310,5566,p,6.17,7.7,91.9,-106.1,16.7
560,1647,2025-02-26 03:45:20,1740570320,5576,p,6.15,7.7,91.9,-106.1,16.7
561,1648,2025-02-26 03:45:30,1740570330,5586,p,6.17,7.7,91.9,-106.1,16.7
562,1649,2025-02-26 03:45:40,1740570340,5596,p,6.17,7.7,91.9,-106.1,16.7
563,1650,2025-02-26 03:45:50,1740570350,5606,p,6.16,7.7,91.9,-106.1,16.7
564,1651,2025-02-26 03:46:00,1740570360,5616,p,6.16,7.7,91.9,-106.1,16.7
565,1652,2025-02-26 03:46:10,1740570370,5626,p,6.16,7.7,91.9,-106.1,16.7
566,1653,2025-02-26 03:46:20,1740570380,5636,p,6.16,7.7,91.9,-106.1,16.7
567,1654,2025-02-26 03:46:30,1740570390,5646,p,6.17,7.7,91.9,-106.1,16.7
568,1655,2025-02-26 03:46:40,1740570400,5656,p,6.17,7.7,91.9,-106.1,16.7
569,1656,2025-02-26 03:46:50,1740570410,5666,p,6.17,7.7,91.9,-106.1,16.7
570,1657,2025-02-26 03:47:00,1740570420,5676,p,6.17,7.7,91.9,-106.1,16.7
571,1658,2025-02-26 03:47:10,1740570430,5686,p,6.17,7.7,91.9,-106.1,16.7
572,1659,2025-02-26 03:47:19,1740570439,5695,p,6.17,7.7,91.9,-106.1,16.7
573,1660,2025-02-26 03:47:29,1740570449,5705,p,6.17,7.7,91.9,-106.1,16.7
574,1661,2025-02-26 03:47:39,1740570459,5715,p,6.18,7.7,91.9,-106.1,16.7
575,1662,2025-02-26 03:47:49,1740570469,5725,p,6.17,7.7,91.9,-106.1,16.7
